target,scenario,feature_set,split,fold,model,route,dataset_version,run_id,n,n_total,missing_y,missing_pred,mae,rmse,smape,wape,bias_mean,bias_abs,bias_to_mae_ratio
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,naive,1,freeze_20260610_192142,multitarget_20260720_1435,343,386,24,28,8.164771622934888,10.667738155306314,20.15529754418869,19.548376213549876,0.5498056365403303,0.5498056365403303,0.06733876487076788
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,naive,3,freeze_20260610_192142,multitarget_20260720_1435,342,398,36,39,8.905346700083543,11.42595468192095,20.77008567938467,19.884733078963666,0.8384990253411305,0.8384990253411305,0.09415680866565974
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,seasonal_naive_daily,1,freeze_20260610_192142,multitarget_20260720_1435,341,386,24,28,10.199169110459433,13.411623734257999,24.888955812591963,24.28458378428703,0.1926197458455524,0.1926197458455524,0.01888582724332096
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,seasonal_naive_daily,3,freeze_20260610_192142,multitarget_20260720_1435,339,398,36,37,9.966786065458633,13.105390422218766,23.518417694283787,22.370325600429542,0.7543966849276583,0.7543966849276583,0.07569106831159257
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,seasonal_naive_weekly,1,freeze_20260610_192142,multitarget_20260720_1435,353,386,24,22,7.8783758262511805,10.51795720043246,19.01911110841035,18.75919753121118,0.8460812086874411,0.8460812086874411,0.10739284686930675
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,16,seasonal_naive_weekly,3,freeze_20260610_192142,multitarget_20260720_1435,350,398,36,32,8.447523809523808,10.817704838165186,19.83104324429034,18.761931252716757,0.36088435374149663,0.36088435374149663,0.042720726437566546
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,historical_average_route_day_type_slot,1,freeze_20260610_192142,multitarget_20260720_1435,349,383,34,0,6.948761613672362,8.6314368682858,18.399226954036063,17.555867560419927,3.9894569055189857,3.9894569055189857,0.5741248768225611
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,historical_average_route_day_type_slot,3,freeze_20260610_192142,multitarget_20260720_1435,353,396,43,0,7.212295012835154,9.072898803319388,17.880961123631547,16.6883111435776,2.795730738925225,2.795730738925225,0.3876339963839364
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,naive,1,freeze_20260610_192142,multitarget_20260720_1435,329,383,34,33,7.712006079027356,10.15634863498723,20.68903976350727,19.368616314752895,0.3123100303951367,0.3123100303951367,0.04049660065031037
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,naive,3,freeze_20260610_192142,multitarget_20260720_1435,331,396,43,47,8.814451158106746,11.012618440481534,21.215858188322244,20.111261574497675,0.46107754279959723,0.46107754279959723,0.05230927422809976
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,seasonal_naive_daily,1,freeze_20260610_192142,multitarget_20260720_1435,324,383,34,36,10.381378600823044,13.249739754671769,27.39704288984451,26.2493935614106,0.23539094650205758,0.23539094650205758,0.02267434370261726
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,seasonal_naive_daily,3,freeze_20260610_192142,multitarget_20260720_1435,329,396,43,42,12.895129541178173,16.71731821540268,31.822443236752367,29.889137464277187,0.1891228831958314,0.1891228831958314,0.014666225925990352
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,seasonal_naive_weekly,1,freeze_20260610_192142,multitarget_20260720_1435,328,383,34,34,9.706961382113821,12.539905779470377,25.537164585074336,24.27532870868665,-0.4491361788617881,0.4491361788617881,0.04626949270544874
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,17,seasonal_naive_weekly,3,freeze_20260610_192142,multitarget_20260720_1435,334,396,43,43,11.676760764185914,15.870186133803594,28.820035929593875,26.711378707879845,-0.7660250926717995,0.7660250926717995,0.06560253379698369
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,18,historical_average_route_day_type_slot,1,freeze_20260610_192142,multitarget_20260720_1435,335,383,48,0,7.419051580783881,9.530323828037822,18.788900837456403,17.859291004631924,2.5020473800722396,2.5020473800722396,0.33724625753415755
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,18,historical_average_route_day_type_slot,3,freeze_20260610_192142,multitarget_20260720_1435,324,396,72,0,7.495555688754082,9.714813603589478,17.654563891533666,16.481644018179914,1.9112961610645074,1.9112961610645074,0.25499058914766126
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,18,naive,1,freeze_20260610_192142,multitarget_20260720_1435,314,383,48,48,9.500159235668791,12.491454793261182,23.430123674152377,22.6594318399054,0.13455414012738867,0.13455414012738867,0.014163356296408051
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,18,naive,3,freeze_20260610_192142,multitarget_20260720_1435,300,396,72,74,10.179706349206349,12.815160199290702,23.2343998826365,21.966860370224925,0.29859523809523825,0.29859523809523825,0.029332401923216376
pasajeros_por_despacho,productividad_por_despacho,calendario_ruta_lags_productividad_lags_demanda_lags_despachos,validation,18,seasonal_naive_daily,1,freeze_20260610_192142,multitarget_20260720_1435,319,383,48,33,10.535423197492163,13.755293905056691,25.895802971339137,25.203857672097875,1.0080459770114945,1.0080459770114945,0.09568158374990084
