route,dia_op,tipo_dia,hora,real,pred_grilla
3,2026-04-02,FESTIVO,11:00,22.0,31.522842
3,2026-04-02,FESTIVO,11:30,55.0,28.322533
3,2026-04-02,FESTIVO,12:00,14.0,27.748116
3,2026-04-02,FESTIVO,12:30,46.0,15.842705
3,2026-04-02,FESTIVO,13:00,29.0,30.473808
3,2026-04-02,FESTIVO,13:30,13.0,14.12072
3,2026-04-02,FESTIVO,14:00,23.0,20.979591
3,2026-04-02,FESTIVO,14:30,26.0,27.600471
3,2026-04-02,FESTIVO,15:00,21.0,6.5354156
3,2026-04-02,FESTIVO,15:30,20.0,37.34008
3,2026-04-02,FESTIVO,16:00,42.0,29.585114
3,2026-04-03,FESTIVO,07:00,1.0,28.769821
3,2026-04-03,FESTIVO,07:30,28.0,5.001053
3,2026-04-03,FESTIVO,08:30,25.0,23.54618
3,2026-04-03,FESTIVO,09:00,17.0,12.845718
3,2026-04-03,FESTIVO,09:30,17.0,16.09156
3,2026-04-03,FESTIVO,10:30,35.0,15.427765
3,2026-04-03,FESTIVO,11:00,14.0,18.943253
3,2026-04-03,FESTIVO,11:30,24.0,10.384529
3,2026-04-03,FESTIVO,12:30,27.0,24.699257
3,2026-04-03,FESTIVO,14:00,24.0,10.365059
3,2026-04-03,FESTIVO,15:00,28.0,10.858139
3,2026-04-04,SABADO,04:00,25.0,33.84942
3,2026-04-04,SABADO,04:30,86.0,115.69943
3,2026-04-04,SABADO,05:00,64.0,174.30399
3,2026-04-04,SABADO,05:30,98.0,188.27655
3,2026-04-04,SABADO,06:00,100.0,209.68546
3,2026-04-04,SABADO,06:30,67.0,174.47133
3,2026-04-04,SABADO,07:00,73.0,117.07287
3,2026-04-04,SABADO,07:30,42.0,112.675354
3,2026-04-04,SABADO,08:00,107.0,107.3527
3,2026-04-04,SABADO,08:30,32.0,111.38107
3,2026-04-04,SABADO,09:00,85.0,92.51921
3,2026-04-04,SABADO,09:30,97.0,99.24888
3,2026-04-04,SABADO,10:00,31.0,89.98314
3,2026-04-04,SABADO,10:30,36.0,87.29117
3,2026-04-04,SABADO,11:00,44.0,91.20236
3,2026-04-04,SABADO,11:30,70.0,84.15344
3,2026-04-04,SABADO,12:00,31.0,87.00422
3,2026-04-04,SABADO,12:30,62.0,90.48006
3,2026-04-04,SABADO,13:30,41.0,78.65732
3,2026-04-04,SABADO,14:00,27.0,81.50031
3,2026-04-04,SABADO,14:30,64.0,65.692635
3,2026-04-04,SABADO,15:00,30.0,87.624886
3,2026-04-04,SABADO,15:30,72.0,79.10701
3,2026-04-05,DOMINGO,07:00,15.0,63.93583
3,2026-04-05,DOMINGO,07:30,32.0,55.58754
3,2026-04-05,DOMINGO,08:00,33.0,63.488747
3,2026-04-05,DOMINGO,08:30,22.0,63.84484
3,2026-04-05,DOMINGO,09:30,30.0,59.646667
3,2026-04-05,DOMINGO,10:30,34.0,53.5884
3,2026-04-05,DOMINGO,11:30,36.0,47.692047
3,2026-04-05,DOMINGO,12:00,21.0,32.835472
3,2026-04-05,DOMINGO,14:00,31.0,33.575424
3,2026-04-05,DOMINGO,14:30,28.0,21.42427
3,2026-04-05,DOMINGO,15:00,17.0,30.250656
3,2026-04-06,LABORAL,04:00,35.0,52.313805
3,2026-04-06,LABORAL,04:30,118.0,164.32852
3,2026-04-06,LABORAL,05:00,262.0,293.76965
3,2026-04-06,LABORAL,05:30,251.0,297.3463
3,2026-04-06,LABORAL,06:00,180.0,317.51697
3,2026-04-06,LABORAL,06:30,304.0,237.17966
3,2026-04-06,LABORAL,07:00,186.0,174.521
3,2026-04-06,LABORAL,07:30,141.0,168.28838
3,2026-04-06,LABORAL,08:00,172.0,148.6427
3,2026-04-06,LABORAL,08:30,117.0,159.84055
3,2026-04-06,LABORAL,09:00,134.0,148.34622
3,2026-04-06,LABORAL,09:30,137.0,139.49844
3,2026-04-06,LABORAL,10:00,145.0,143.31396
3,2026-04-06,LABORAL,10:30,70.0,130.79381
3,2026-04-06,LABORAL,11:00,185.0,104.01029
3,2026-04-06,LABORAL,11:30,101.0,132.38246
3,2026-04-06,LABORAL,12:00,198.0,181.06248
3,2026-04-06,LABORAL,12:30,179.0,146.2855
3,2026-04-06,LABORAL,13:00,124.0,143.87917
3,2026-04-06,LABORAL,13:30,175.0,142.14793
3,2026-04-06,LABORAL,14:00,113.0,132.29771
3,2026-04-06,LABORAL,14:30,150.0,149.05106
3,2026-04-06,LABORAL,15:00,117.0,170.25992
3,2026-04-06,LABORAL,15:30,110.0,159.22311
3,2026-04-06,LABORAL,16:00,125.0,119.592896
3,2026-04-06,LABORAL,16:30,119.0,95.94898
3,2026-04-06,LABORAL,17:30,17.0,33.39164
3,2026-04-07,LABORAL,04:00,45.0,48.71309
3,2026-04-07,LABORAL,04:30,72.0,157.79977
3,2026-04-07,LABORAL,05:00,361.0,283.6817
3,2026-04-07,LABORAL,05:30,270.0,280.87567
3,2026-04-07,LABORAL,06:00,358.0,306.06445
3,2026-04-07,LABORAL,06:30,182.0,235.60742
3,2026-04-07,LABORAL,07:00,214.0,174.84305
3,2026-04-07,LABORAL,07:30,200.0,153.00278
3,2026-04-07,LABORAL,08:00,177.0,140.2389
3,2026-04-07,LABORAL,08:30,130.0,143.0978
3,2026-04-07,LABORAL,09:00,91.0,131.26967
3,2026-04-07,LABORAL,09:30,144.0,120.07921
3,2026-04-07,LABORAL,10:00,185.0,128.35127
3,2026-04-07,LABORAL,10:30,96.0,120.72681
3,2026-04-07,LABORAL,11:00,107.0,107.260796
3,2026-04-07,LABORAL,11:30,183.0,128.4326
3,2026-04-07,LABORAL,12:00,133.0,160.0241
3,2026-04-07,LABORAL,12:30,194.0,131.74269
3,2026-04-07,LABORAL,13:00,98.0,134.0811
3,2026-04-07,LABORAL,13:30,150.0,127.68787
3,2026-04-07,LABORAL,14:00,189.0,115.801
3,2026-04-07,LABORAL,14:30,168.0,142.84221
3,2026-04-07,LABORAL,15:00,111.0,143.51616
3,2026-04-07,LABORAL,15:30,174.0,146.75325
3,2026-04-07,LABORAL,16:00,111.0,111.91582
3,2026-04-07,LABORAL,16:30,108.0,87.06116
3,2026-04-08,LABORAL,04:00,88.0,48.956657
3,2026-04-08,LABORAL,04:30,146.0,148.76526
3,2026-04-08,LABORAL,05:00,229.0,278.65585
3,2026-04-08,LABORAL,05:30,335.0,273.0817
3,2026-04-08,LABORAL,06:00,278.0,303.41632
3,2026-04-08,LABORAL,06:30,162.0,227.42953
3,2026-04-08,LABORAL,07:00,154.0,177.81299
3,2026-04-08,LABORAL,07:30,108.0,154.46759
3,2026-04-08,LABORAL,08:00,168.0,142.07861
3,2026-04-08,LABORAL,08:30,127.0,145.70491
3,2026-04-08,LABORAL,09:00,147.0,131.56644
3,2026-04-08,LABORAL,09:30,119.0,115.51237
3,2026-04-08,LABORAL,10:00,126.0,124.8181
3,2026-04-08,LABORAL,10:30,155.0,116.120255
3,2026-04-08,LABORAL,11:00,98.0,111.66294
3,2026-04-08,LABORAL,11:30,121.0,128.5447
3,2026-04-08,LABORAL,12:00,229.0,164.74878
3,2026-04-08,LABORAL,12:30,98.0,136.52733
3,2026-04-08,LABORAL,13:00,191.0,140.13504
3,2026-04-08,LABORAL,13:30,186.0,135.39401
3,2026-04-08,LABORAL,14:00,91.0,121.751045
3,2026-04-08,LABORAL,14:30,195.0,143.29933
3,2026-04-08,LABORAL,15:00,61.0,146.53766
3,2026-04-08,LABORAL,15:30,106.0,144.6907
3,2026-04-08,LABORAL,16:00,140.0,116.07256
3,2026-04-08,LABORAL,16:30,55.0,86.23077
3,2026-04-08,LABORAL,17:00,40.0,48.59607
3,2026-04-09,LABORAL,04:00,77.0,49.26146
3,2026-04-09,LABORAL,04:30,66.0,142.9336
3,2026-04-09,LABORAL,05:00,348.0,271.82898
3,2026-04-09,LABORAL,05:30,236.0,260.69836
3,2026-04-09,LABORAL,06:00,306.0,290.39435
3,2026-04-09,LABORAL,06:30,126.0,219.33725
3,2026-04-09,LABORAL,07:00,183.0,181.36194
3,2026-04-09,LABORAL,07:30,230.0,154.89113
3,2026-04-09,LABORAL,08:00,90.0,142.02042
3,2026-04-09,LABORAL,08:30,120.0,144.37871
3,2026-04-09,LABORAL,09:00,139.0,135.94252
3,2026-04-09,LABORAL,09:30,145.0,115.288185
3,2026-04-09,LABORAL,10:00,170.0,125.08568
3,2026-04-09,LABORAL,10:30,38.0,114.60644
3,2026-04-09,LABORAL,11:00,172.0,112.28685
3,2026-04-09,LABORAL,11:30,78.0,124.87758
3,2026-04-09,LABORAL,12:00,159.0,166.51332
3,2026-04-09,LABORAL,12:30,43.0,135.82504
3,2026-04-09,LABORAL,13:00,169.0,142.0748
3,2026-04-09,LABORAL,13:30,141.0,133.57655
3,2026-04-09,LABORAL,14:00,81.0,125.16068
3,2026-04-09,LABORAL,14:30,162.0,139.42555
3,2026-04-09,LABORAL,15:00,126.0,143.25696
3,2026-04-09,LABORAL,15:30,144.0,133.14182
3,2026-04-09,LABORAL,16:00,93.0,111.619774
3,2026-04-09,LABORAL,16:30,78.0,83.631485
3,2026-04-09,LABORAL,17:00,41.0,47.489975
3,2026-04-10,LABORAL,04:00,93.0,49.388954
3,2026-04-10,LABORAL,04:30,50.0,131.83957
3,2026-04-10,LABORAL,05:00,298.0,246.58902
3,2026-04-10,LABORAL,05:30,229.0,235.16093
3,2026-04-10,LABORAL,06:00,416.0,261.131
3,2026-04-10,LABORAL,06:30,134.0,203.31473
3,2026-04-10,LABORAL,07:00,192.0,169.94281
3,2026-04-10,LABORAL,07:30,153.0,148.6519
3,2026-04-10,LABORAL,08:00,186.0,135.69571
3,2026-04-10,LABORAL,08:30,170.0,141.83798
3,2026-04-10,LABORAL,09:00,142.0,132.77939
3,2026-04-10,LABORAL,09:30,78.0,112.54076
3,2026-04-10,LABORAL,10:00,122.0,117.498184
3,2026-04-10,LABORAL,10:30,141.0,107.55519
3,2026-04-10,LABORAL,11:00,110.0,108.81805
3,2026-04-10,LABORAL,11:30,94.0,114.7864
3,2026-04-10,LABORAL,12:00,198.0,154.72758
3,2026-04-10,LABORAL,12:30,109.0,122.491394
3,2026-04-10,LABORAL,13:00,135.0,138.26068
3,2026-04-10,LABORAL,13:30,178.0,120.492294
3,2026-04-10,LABORAL,14:00,137.0,120.319084
3,2026-04-10,LABORAL,14:30,191.0,117.734634
3,2026-04-10,LABORAL,15:00,83.0,134.72525
3,2026-04-10,LABORAL,15:30,61.0,112.98688
3,2026-04-10,LABORAL,16:00,37.0,99.8993
3,2026-04-10,LABORAL,16:30,68.0,75.90947
3,2026-04-10,LABORAL,17:00,57.0,44.599876
3,2026-04-11,SABADO,04:00,30.0,35.30623
3,2026-04-11,SABADO,04:30,71.0,85.58841
3,2026-04-11,SABADO,05:00,232.0,154.82585
3,2026-04-11,SABADO,05:30,148.0,140.27817
3,2026-04-11,SABADO,06:00,161.0,193.19807
3,2026-04-11,SABADO,06:30,201.0,161.66566
3,2026-04-11,SABADO,07:00,141.0,127.9235
3,2026-04-11,SABADO,07:30,119.0,116.295876
3,2026-04-11,SABADO,08:00,76.0,109.23225
3,2026-04-11,SABADO,08:30,134.0,109.09578
3,2026-04-11,SABADO,09:00,77.0,90.927124
3,2026-04-11,SABADO,09:30,89.0,86.77274
3,2026-04-11,SABADO,10:00,75.0,87.33412
3,2026-04-11,SABADO,10:30,121.0,82.08125
3,2026-04-11,SABADO,11:00,101.0,90.00458
3,2026-04-11,SABADO,11:30,45.0,83.16397
3,2026-04-11,SABADO,12:00,87.0,89.761444
3,2026-04-11,SABADO,12:30,109.0,61.28933
3,2026-04-11,SABADO,13:00,25.0,71.25725
3,2026-04-11,SABADO,13:30,40.0,57.87043
3,2026-04-11,SABADO,14:00,82.0,74.26691
3,2026-04-11,SABADO,15:00,142.0,61.683006
3,2026-04-11,SABADO,16:00,18.0,45.95101
3,2026-04-11,SABADO,16:30,29.0,43.076134
3,2026-04-12,DOMINGO,08:00,34.0,35.582413
3,2026-04-12,DOMINGO,08:30,24.0,35.524902
3,2026-04-12,DOMINGO,09:30,32.0,32.408325
3,2026-04-12,DOMINGO,10:00,38.0,38.669502
3,2026-04-12,DOMINGO,11:00,25.0,39.33042
3,2026-04-12,DOMINGO,12:00,28.0,32.0167
3,2026-04-12,DOMINGO,13:00,21.0,28.025818
3,2026-04-12,DOMINGO,14:00,25.0,26.620453
3,2026-04-13,LABORAL,04:00,81.0,52.117958
3,2026-04-13,LABORAL,04:30,93.0,165.78503
3,2026-04-13,LABORAL,05:00,270.0,299.51648
3,2026-04-13,LABORAL,05:30,294.0,305.373
3,2026-04-13,LABORAL,06:00,206.0,318.2359
3,2026-04-13,LABORAL,06:30,291.0,237.9194
3,2026-04-13,LABORAL,07:00,188.0,178.87056
3,2026-04-13,LABORAL,07:30,144.0,168.95154
3,2026-04-13,LABORAL,08:00,111.0,144.51425
3,2026-04-13,LABORAL,08:30,55.0,162.8046
3,2026-04-13,LABORAL,09:00,66.0,146.81766
3,2026-04-13,LABORAL,09:30,25.0,139.17038
3,2026-04-13,LABORAL,10:00,114.0,142.49086
3,2026-04-13,LABORAL,10:30,178.0,129.26918
3,2026-04-13,LABORAL,11:00,48.0,106.23719
3,2026-04-13,LABORAL,11:30,150.0,132.59639
3,2026-04-13,LABORAL,12:00,126.0,182.24963
3,2026-04-13,LABORAL,12:30,147.0,151.22429
3,2026-04-13,LABORAL,13:00,194.0,149.56625
3,2026-04-13,LABORAL,13:30,70.0,147.17769
3,2026-04-13,LABORAL,14:00,121.0,135.08556
3,2026-04-13,LABORAL,14:30,121.0,150.07219
3,2026-04-13,LABORAL,15:00,134.0,174.17352
3,2026-04-13,LABORAL,15:30,118.0,162.69925
3,2026-04-13,LABORAL,16:00,105.0,122.94149
3,2026-04-13,LABORAL,16:30,41.0,99.18195
3,2026-04-13,LABORAL,17:00,48.0,61.791466
3,2026-04-14,LABORAL,04:00,50.0,55.14145
3,2026-04-14,LABORAL,04:30,113.0,141.51396
3,2026-04-14,LABORAL,05:00,362.0,274.15625
3,2026-04-14,LABORAL,05:30,148.0,263.03973
3,2026-04-14,LABORAL,06:00,316.0,289.33807
3,2026-04-14,LABORAL,06:30,252.0,225.21848
3,2026-04-14,LABORAL,07:00,162.0,171.0228
3,2026-04-14,LABORAL,07:30,163.0,157.74445
3,2026-04-14,LABORAL,08:00,165.0,139.74641
3,2026-04-14,LABORAL,08:30,139.0,146.58026
3,2026-04-14,LABORAL,09:00,105.0,129.87682
3,2026-04-14,LABORAL,09:30,134.0,119.01218
3,2026-04-14,LABORAL,10:00,194.0,132.99438
3,2026-04-14,LABORAL,10:30,62.0,120.55369
3,2026-04-14,LABORAL,11:00,141.0,103.307556
3,2026-04-14,LABORAL,11:30,145.0,133.91975
3,2026-04-14,LABORAL,12:00,188.0,165.4248
3,2026-04-14,LABORAL,12:30,141.0,134.46077
3,2026-04-14,LABORAL,13:00,89.0,137.07358
3,2026-04-14,LABORAL,13:30,188.0,127.68277
3,2026-04-14,LABORAL,14:00,39.0,121.98337
3,2026-04-14,LABORAL,14:30,142.0,141.60867
3,2026-04-14,LABORAL,15:00,105.0,145.41379
3,2026-04-14,LABORAL,15:30,163.0,149.19138
3,2026-04-14,LABORAL,16:00,87.0,114.05165
3,2026-04-14,LABORAL,16:30,83.0,89.08467
3,2026-04-14,LABORAL,17:00,36.0,48.380188
3,2026-04-14,LABORAL,17:30,10.0,35.623055
3,2026-04-15,LABORAL,04:00,53.0,48.532738
3,2026-04-15,LABORAL,04:30,128.0,167.19066
3,2026-04-15,LABORAL,05:00,321.0,287.0971
3,2026-04-15,LABORAL,05:30,297.0,291.7693
3,2026-04-15,LABORAL,06:00,180.0,303.7025
3,2026-04-15,LABORAL,06:30,204.0,239.73622
3,2026-04-15,LABORAL,07:00,162.0,185.46547
3,2026-04-15,LABORAL,07:30,186.0,166.0112
3,2026-04-15,LABORAL,08:00,171.0,153.92015
3,2026-04-15,LABORAL,08:30,175.0,152.78215
3,2026-04-15,LABORAL,09:00,140.0,139.00285
3,2026-04-15,LABORAL,09:30,146.0,124.31698
3,2026-04-15,LABORAL,10:00,87.0,137.89412
3,2026-04-15,LABORAL,10:30,62.0,123.74779
3,2026-04-15,LABORAL,11:00,67.0,116.83127
3,2026-04-15,LABORAL,11:30,124.0,136.34569
3,2026-04-15,LABORAL,12:00,158.0,172.47992
3,2026-04-15,LABORAL,12:30,119.0,145.63306
3,2026-04-15,LABORAL,13:00,90.0,142.75017
3,2026-04-15,LABORAL,13:30,148.0,142.83409
3,2026-04-15,LABORAL,14:00,131.0,132.29913
3,2026-04-15,LABORAL,14:30,146.0,149.19287
3,2026-04-15,LABORAL,15:00,103.0,159.05313
3,2026-04-15,LABORAL,15:30,54.0,152.22252
3,2026-04-15,LABORAL,16:00,100.0,119.17752
3,2026-04-15,LABORAL,16:30,56.0,89.78463
3,2026-04-15,LABORAL,17:00,28.0,51.98594
3,2026-04-16,LABORAL,04:00,51.0,50.274452
3,2026-04-16,LABORAL,04:30,122.0,149.6879
3,2026-04-16,LABORAL,05:00,310.0,253.94626
3,2026-04-16,LABORAL,05:30,197.0,261.6493
3,2026-04-16,LABORAL,06:00,258.0,277.10175
3,2026-04-16,LABORAL,06:30,213.0,216.60695
3,2026-04-16,LABORAL,07:00,209.0,169.53923
3,2026-04-16,LABORAL,07:30,136.0,154.3731
3,2026-04-16,LABORAL,08:00,78.0,141.99599
3,2026-04-16,LABORAL,08:30,115.0,140.88937
3,2026-04-16,LABORAL,09:00,138.0,131.54532
3,2026-04-16,LABORAL,09:30,84.0,115.4792
3,2026-04-16,LABORAL,10:00,149.0,125.82589
3,2026-04-16,LABORAL,10:30,75.0,111.59774
3,2026-04-16,LABORAL,11:00,73.0,111.57777
3,2026-04-16,LABORAL,11:30,170.0,124.78158
3,2026-04-16,LABORAL,12:00,159.0,158.8895
3,2026-04-16,LABORAL,12:30,98.0,137.7218
3,2026-04-16,LABORAL,13:00,146.0,133.9743
3,2026-04-16,LABORAL,13:30,140.0,130.91779
3,2026-04-16,LABORAL,14:00,26.0,126.891075
3,2026-04-16,LABORAL,14:30,100.0,136.22548
3,2026-04-16,LABORAL,15:00,171.0,144.9934
3,2026-04-16,LABORAL,15:30,109.0,132.44638
3,2026-04-16,LABORAL,16:00,91.0,110.973785
3,2026-04-16,LABORAL,16:30,53.0,80.37146
3,2026-04-16,LABORAL,17:00,49.0,51.103622
3,2026-04-17,LABORAL,04:00,51.0,48.271812
3,2026-04-17,LABORAL,04:30,175.0,132.97621
3,2026-04-17,LABORAL,05:00,273.0,225.31403
3,2026-04-17,LABORAL,05:30,179.0,233.71683
3,2026-04-17,LABORAL,06:00,288.0,258.82843
3,2026-04-17,LABORAL,06:30,291.0,200.49881
3,2026-04-17,LABORAL,07:00,120.0,148.74854
3,2026-04-17,LABORAL,07:30,111.0,136.14171
3,2026-04-17,LABORAL,08:00,143.0,127.3396
3,2026-04-17,LABORAL,08:30,187.0,125.23774
3,2026-04-17,LABORAL,09:00,111.0,118.52691
3,2026-04-17,LABORAL,09:30,136.0,107.20194
3,2026-04-17,LABORAL,10:00,139.0,112.38422
3,2026-04-17,LABORAL,10:30,76.0,101.39162
3,2026-04-17,LABORAL,11:00,105.0,99.2023
3,2026-04-17,LABORAL,11:30,204.0,108.312035
3,2026-04-17,LABORAL,12:00,196.0,137.89754
3,2026-04-17,LABORAL,12:30,96.0,120.69097
3,2026-04-17,LABORAL,13:00,114.0,119.02561
3,2026-04-17,LABORAL,13:30,162.0,113.31575
3,2026-04-17,LABORAL,14:30,106.0,115.42008
3,2026-04-17,LABORAL,15:00,166.0,128.60616
3,2026-04-17,LABORAL,15:30,98.0,110.43425
3,2026-04-17,LABORAL,16:00,107.0,98.115875
3,2026-04-17,LABORAL,16:30,80.0,72.85269
3,2026-04-17,LABORAL,17:00,56.0,49.54238
3,2026-04-18,SABADO,04:00,36.0,38.818497
3,2026-04-18,SABADO,04:30,99.0,93.53647
3,2026-04-18,SABADO,05:00,163.0,160.47414
3,2026-04-18,SABADO,05:30,123.0,168.55046
3,2026-04-18,SABADO,06:00,222.0,223.52095
3,2026-04-18,SABADO,06:30,96.0,172.20099
3,2026-04-18,SABADO,07:00,123.0,100.50455
3,2026-04-18,SABADO,07:30,117.0,85.629364
3,2026-04-18,SABADO,08:00,107.0,86.71968
3,2026-04-18,SABADO,08:30,118.0,81.83289
3,2026-04-18,SABADO,09:00,90.0,74.49312
3,2026-04-18,SABADO,09:30,53.0,73.33662
3,2026-04-18,SABADO,10:00,50.0,74.42503
3,2026-04-18,SABADO,10:30,64.0,70.53195
3,2026-04-18,SABADO,11:00,47.0,71.86726
3,2026-04-18,SABADO,11:30,125.0,71.06319
3,2026-04-18,SABADO,12:00,83.0,83.423706
3,2026-04-18,SABADO,12:30,46.0,71.939285
3,2026-04-18,SABADO,13:00,68.0,72.75604
3,2026-04-18,SABADO,13:30,26.0,66.6673
3,2026-04-18,SABADO,14:00,98.0,68.12134
3,2026-04-18,SABADO,14:30,29.0,67.08669
3,2026-04-18,SABADO,15:00,35.0,75.31555
3,2026-04-18,SABADO,15:30,42.0,64.283676
3,2026-04-18,SABADO,16:00,39.0,56.92556
3,2026-04-19,DOMINGO,07:00,26.0,57.158127
3,2026-04-19,DOMINGO,07:30,51.0,38.59803
3,2026-04-19,DOMINGO,08:00,47.0,45.160393
3,2026-04-19,DOMINGO,09:00,45.0,34.712273
3,2026-04-19,DOMINGO,09:30,36.0,32.63501
3,2026-04-19,DOMINGO,11:30,27.0,34.04905
3,2026-04-19,DOMINGO,12:00,23.0,34.388145
3,2026-04-19,DOMINGO,13:00,24.0,33.42794
3,2026-04-19,DOMINGO,14:00,22.0,21.109947
3,2026-04-19,DOMINGO,14:30,25.0,22.503983
3,2026-04-19,DOMINGO,15:30,22.0,22.716461
3,2026-04-20,LABORAL,04:00,57.0,51.87574
3,2026-04-20,LABORAL,04:30,82.0,150.5664
3,2026-04-20,LABORAL,05:00,294.0,272.33002
3,2026-04-20,LABORAL,05:30,278.0,263.43225
3,2026-04-20,LABORAL,06:00,271.0,283.55624
3,2026-04-20,LABORAL,06:30,261.0,225.74078
3,2026-04-20,LABORAL,07:00,86.0,175.29837
3,2026-04-20,LABORAL,07:30,107.0,150.75607
3,2026-04-20,LABORAL,08:00,121.0,134.31187
3,2026-04-20,LABORAL,08:30,84.0,156.7594
3,2026-04-20,LABORAL,09:00,139.0,140.31137
3,2026-04-20,LABORAL,09:30,84.0,132.92209
3,2026-04-20,LABORAL,10:00,127.0,131.2528
3,2026-04-20,LABORAL,10:30,60.0,120.68009
3,2026-04-20,LABORAL,11:00,177.0,96.1254
3,2026-04-20,LABORAL,11:30,93.0,125.9675
3,2026-04-20,LABORAL,12:00,147.0,170.25996
3,2026-04-20,LABORAL,12:30,140.0,137.3994
3,2026-04-20,LABORAL,13:00,133.0,142.54515
3,2026-04-20,LABORAL,13:30,185.0,128.4359
3,2026-04-20,LABORAL,14:00,147.0,119.9384
3,2026-04-20,LABORAL,14:30,106.0,136.7768
3,2026-04-20,LABORAL,15:00,110.0,156.99747
3,2026-04-20,LABORAL,15:30,118.0,138.31395
3,2026-04-20,LABORAL,16:00,138.0,107.55083
3,2026-04-20,LABORAL,16:30,43.0,86.961685
3,2026-04-20,LABORAL,17:00,80.0,56.663826
3,2026-04-21,LABORAL,04:00,49.0,48.893562
3,2026-04-21,LABORAL,04:30,182.0,139.634
3,2026-04-21,LABORAL,05:00,297.0,272.76154
3,2026-04-21,LABORAL,05:30,350.0,267.50464
3,2026-04-21,LABORAL,06:00,273.0,294.08893
3,2026-04-21,LABORAL,06:30,204.0,225.82794
3,2026-04-21,LABORAL,07:00,171.0,173.91042
3,2026-04-21,LABORAL,07:30,190.0,157.61267
3,2026-04-21,LABORAL,08:00,108.0,140.0343
3,2026-04-21,LABORAL,08:30,167.0,143.67868
3,2026-04-21,LABORAL,09:00,104.0,127.93899
3,2026-04-21,LABORAL,09:30,65.0,116.579704
3,2026-04-21,LABORAL,10:00,131.0,130.8919
3,2026-04-21,LABORAL,10:30,154.0,118.37406
3,2026-04-21,LABORAL,11:00,90.0,107.075775
3,2026-04-21,LABORAL,11:30,135.0,129.45602
3,2026-04-21,LABORAL,12:00,190.0,159.60272
3,2026-04-21,LABORAL,12:30,73.0,130.43323
3,2026-04-21,LABORAL,13:00,145.0,131.1775
3,2026-04-21,LABORAL,13:30,199.0,125.53817
3,2026-04-21,LABORAL,14:00,108.0,116.78379
3,2026-04-21,LABORAL,14:30,101.0,142.91653
3,2026-04-21,LABORAL,15:00,119.0,144.67725
3,2026-04-21,LABORAL,15:30,204.0,128.37715
3,2026-04-21,LABORAL,16:00,131.0,109.51764
3,2026-04-21,LABORAL,16:30,34.0,82.38699
3,2026-04-21,LABORAL,18:00,20.0,21.463104
3,2026-04-22,LABORAL,04:00,42.0,48.025215
3,2026-04-22,LABORAL,04:30,121.0,156.37804
3,2026-04-22,LABORAL,05:00,295.0,285.43692
3,2026-04-22,LABORAL,05:30,188.0,288.52332
3,2026-04-22,LABORAL,06:00,525.0,311.80267
3,2026-04-22,LABORAL,06:30,146.0,230.42645
3,2026-04-22,LABORAL,07:00,154.0,178.49646
3,2026-04-22,LABORAL,07:30,158.0,159.35234
3,2026-04-22,LABORAL,08:00,84.0,143.98105
3,2026-04-22,LABORAL,08:30,111.0,142.80028
3,2026-04-22,LABORAL,09:00,127.0,131.67679
3,2026-04-22,LABORAL,09:30,137.0,119.32026
3,2026-04-22,LABORAL,10:00,95.0,128.96684
3,2026-04-22,LABORAL,10:30,114.0,114.330154
3,2026-04-22,LABORAL,11:00,113.0,109.78444
3,2026-04-22,LABORAL,11:30,105.0,131.22269
3,2026-04-22,LABORAL,12:00,167.0,161.08905
3,2026-04-22,LABORAL,12:30,124.0,140.87054
3,2026-04-22,LABORAL,13:00,63.0,139.69147
3,2026-04-22,LABORAL,13:30,149.0,136.46228
3,2026-04-22,LABORAL,14:00,43.0,123.764
3,2026-04-22,LABORAL,14:30,43.0,154.28317
3,2026-04-22,LABORAL,15:00,78.0,155.36653
3,2026-04-22,LABORAL,15:30,107.0,144.54727
3,2026-04-22,LABORAL,16:00,124.0,118.99029
3,2026-04-22,LABORAL,16:30,55.0,86.3487
3,2026-04-22,LABORAL,17:00,47.0,49.057457
3,2026-04-23,LABORAL,04:00,43.0,50.794334
3,2026-04-23,LABORAL,04:30,119.0,136.09393
3,2026-04-23,LABORAL,05:00,288.0,229.73895
3,2026-04-23,LABORAL,05:30,248.0,218.51062
3,2026-04-23,LABORAL,06:00,152.0,234.64102
3,2026-04-23,LABORAL,06:30,214.0,170.7852
3,2026-04-23,LABORAL,07:00,175.0,156.48985
3,2026-04-23,LABORAL,07:30,169.0,137.46451
3,2026-04-23,LABORAL,08:00,119.0,123.70885
3,2026-04-23,LABORAL,08:30,187.0,123.65683
3,2026-04-23,LABORAL,09:00,137.0,132.23859
3,2026-04-23,LABORAL,09:30,109.0,109.3734
3,2026-04-23,LABORAL,10:00,93.0,124.43569
3,2026-04-23,LABORAL,10:30,120.0,102.980125
3,2026-04-23,LABORAL,11:00,82.0,104.83311
3,2026-04-23,LABORAL,11:30,73.0,127.91508
3,2026-04-23,LABORAL,12:00,151.0,151.84222
3,2026-04-23,LABORAL,12:30,140.0,130.45436
3,2026-04-23,LABORAL,13:00,104.0,133.70628
3,2026-04-23,LABORAL,14:00,50.0,122.0002
3,2026-04-23,LABORAL,15:00,59.0,148.66295
3,2026-04-23,LABORAL,17:00,32.0,49.99047
3,2026-04-24,LABORAL,04:00,45.0,46.461845
3,2026-04-24,LABORAL,04:30,118.0,122.49972
3,2026-04-24,LABORAL,05:00,248.0,207.54758
