route,dia_op,tipo_dia,hora,real,pred_lstm,pred_media
1,2026-05-24,DOMINGO,10:00,35.0,59.645335112861844,34.8
1,2026-05-24,DOMINGO,11:00,27.0,36.44226848387022,37.44444444444444
1,2026-05-24,DOMINGO,12:00,10.0,41.787466566180925,35.92307692307692
1,2026-05-24,DOMINGO,12:30,35.0,42.425137887282844,37.22222222222222
1,2026-05-24,DOMINGO,13:30,32.0,45.26750163056708,29.91176470588235
1,2026-05-24,DOMINGO,14:00,16.0,64.56793673562552,32.96969696969697
1,2026-05-24,DOMINGO,15:00,25.0,55.572684494139246,35.03225806451613
1,2026-05-24,DOMINGO,15:30,21.0,49.13347234553237,36.857142857142854
1,2026-05-24,DOMINGO,16:30,32.0,46.63443819316324,32.2
1,2026-05-25,LABORAL,04:30,54.0,118.17869718603886,120.01652892561984
1,2026-05-25,LABORAL,05:00,152.0,109.76060750998057,122.6804979253112
1,2026-05-25,LABORAL,05:30,114.0,127.75123630566472,140.53719008264463
1,2026-05-25,LABORAL,06:00,128.0,136.1255096110724,140.02479338842974
1,2026-05-25,LABORAL,06:30,124.0,129.85447001728198,132.5767634854772
1,2026-05-25,LABORAL,07:00,145.0,128.67284750393196,129.5311203319502
1,2026-05-25,LABORAL,07:30,66.0,135.76881851919163,135.4090909090909
1,2026-05-25,LABORAL,08:00,144.0,124.982181003185,133.54771784232366
1,2026-05-25,LABORAL,08:30,210.0,137.4873363529765,135.09958506224066
1,2026-05-25,LABORAL,09:00,176.0,134.45604183013404,134.58091286307055
1,2026-05-25,LABORAL,09:30,50.0,107.00028378347228,119.72727272727273
1,2026-05-25,LABORAL,10:00,71.0,102.28162282175789,101.75206611570248
1,2026-05-25,LABORAL,10:30,110.0,86.05363067886353,94.08713692946058
1,2026-05-25,LABORAL,11:00,74.0,92.03109583162522,93.03305785123968
1,2026-05-25,LABORAL,11:30,72.0,103.01957481001072,100.6198347107438
1,2026-05-25,LABORAL,12:00,122.0,111.22969250356572,112.44813278008299
1,2026-05-25,LABORAL,12:30,120.0,126.96900902066264,131.6597510373444
1,2026-05-25,LABORAL,13:00,82.0,125.14151865203269,134.1694214876033
1,2026-05-25,LABORAL,13:30,114.0,148.82011860999867,141.98760330578511
1,2026-05-25,LABORAL,14:00,158.0,137.74050055154993,149.89121338912133
1,2026-05-25,LABORAL,14:30,134.0,140.65562191197455,154.71784232365144
1,2026-05-25,LABORAL,15:00,177.0,172.93071065868506,176.24380165289256
1,2026-05-25,LABORAL,15:30,164.0,170.30714322716642,178.6234309623431
1,2026-05-25,LABORAL,16:00,68.0,151.24080525661185,147.72083333333333
1,2026-05-25,LABORAL,16:30,138.0,111.81147881918537,121.04979253112033
1,2026-05-25,LABORAL,17:00,92.0,69.27394524241743,71.05701754385964
1,2026-05-25,LABORAL,17:30,29.0,29.596347395931005,37.97080291970803
1,2026-05-26,LABORAL,04:30,154.0,98.77401640781864,119.65289256198348
1,2026-05-26,LABORAL,05:00,112.0,128.6597817227495,122.65145228215768
1,2026-05-26,LABORAL,05:30,153.0,130.99251580564155,140.43801652892563
1,2026-05-26,LABORAL,06:00,69.0,137.7569537529226,139.64462809917356
1,2026-05-26,LABORAL,06:30,152.0,131.37158478024122,132.71784232365144
1,2026-05-26,LABORAL,07:00,149.0,138.34014355105109,129.52697095435684
1,2026-05-26,LABORAL,07:30,137.0,129.1808377617757,135.03305785123968
1,2026-05-26,LABORAL,08:00,110.0,133.612442757029,133.50207468879668
1,2026-05-26,LABORAL,08:30,108.0,120.59466693645605,135.48547717842322
1,2026-05-26,LABORAL,09:00,151.0,135.1710048278618,134.5311203319502
1,2026-05-26,LABORAL,09:30,83.0,128.45349990239603,119.50826446280992
