route,dia_op,tipo_dia,hora,real,pred_xgboost,pred_media
3,2026-05-07,LABORAL,09:00,196.0,129.8737,135.25
3,2026-05-07,LABORAL,09:30,45.0,120.43724,116.07563025210084
3,2026-05-07,LABORAL,10:00,170.0,121.05091,126.96638655462185
3,2026-05-07,LABORAL,10:30,62.0,118.858154,112.67768595041322
3,2026-05-07,LABORAL,11:00,128.0,116.81412,106.75
3,2026-05-07,LABORAL,11:30,122.0,115.39389,128.925
3,2026-05-07,LABORAL,12:00,157.0,184.48372,168.43801652892563
3,2026-05-07,LABORAL,12:30,160.0,130.94566,134.66666666666666
3,2026-05-07,LABORAL,13:00,188.0,133.27565,138.0495867768595
3,2026-05-07,LABORAL,13:30,124.0,124.56853,130.9327731092437
3,2026-05-07,LABORAL,14:00,49.0,118.718025,123.63559322033899
3,2026-05-07,LABORAL,14:30,100.0,117.752045,139.27118644067798
3,2026-05-07,LABORAL,15:00,168.0,126.004425,135.475
3,2026-05-07,LABORAL,15:30,166.0,104.5367,127.27350427350427
3,2026-05-07,LABORAL,16:00,121.0,96.13548,104.91452991452991
3,2026-05-07,LABORAL,16:30,54.0,78.49719,79.30172413793103
3,2026-05-08,LABORAL,04:00,48.0,51.809967,55.0940170940171
3,2026-05-08,LABORAL,04:30,109.0,120.575325,134.96666666666667
3,2026-05-08,LABORAL,05:00,312.0,239.26416,272.57851239669424
3,2026-05-08,LABORAL,05:30,167.0,216.85284,236.34710743801654
3,2026-05-08,LABORAL,06:00,345.0,244.10236,293.099173553719
3,2026-05-08,LABORAL,06:30,182.0,179.98972,210.5702479338843
3,2026-05-08,LABORAL,07:00,197.0,151.32793,165.4214876033058
3,2026-05-08,LABORAL,07:30,107.0,140.82677,150.1900826446281
3,2026-05-08,LABORAL,08:00,111.0,125.28742,135.89743589743588
3,2026-05-08,LABORAL,08:30,111.0,143.67241,140.67768595041323
3,2026-05-08,LABORAL,09:00,113.0,133.01062,136.19166666666666
3,2026-05-08,LABORAL,09:30,104.0,107.89054,115.49579831932773
3,2026-05-08,LABORAL,10:00,86.0,122.28983,127.15966386554622
3,2026-05-08,LABORAL,10:30,118.0,103.665474,112.57851239669421
3,2026-05-08,LABORAL,11:00,88.0,113.32174,106.25833333333334
3,2026-05-08,LABORAL,11:30,140.0,112.71313,128.625
3,2026-05-08,LABORAL,12:00,177.0,150.50282,168.38842975206612
3,2026-05-08,LABORAL,12:30,50.0,133.41113,135.33333333333334
3,2026-05-08,LABORAL,13:00,236.0,139.23514,138.15702479338842
3,2026-05-08,LABORAL,13:30,110.0,117.68006,130.38655462184875
3,2026-05-08,LABORAL,14:00,129.0,104.58151,121.7542372881356
3,2026-05-08,LABORAL,14:30,146.0,113.14506,139.55084745762713
3,2026-05-08,LABORAL,15:00,104.0,123.338844,135.775
3,2026-05-08,LABORAL,15:30,151.0,120.36521,126.97435897435898
3,2026-05-08,LABORAL,16:00,49.0,106.08318,105.00854700854701
3,2026-05-08,LABORAL,16:30,65.0,72.69044,79.32758620689656
3,2026-05-09,SABADO,04:00,43.0,39.19373,38.4
3,2026-05-09,SABADO,04:30,85.0,84.35231,95.96153846153847
3,2026-05-09,SABADO,05:00,176.0,149.07887,155.03846153846155
3,2026-05-09,SABADO,05:30,186.0,152.05226,144.1153846153846
3,2026-05-09,SABADO,06:00,151.0,190.641,198.23076923076923
3,2026-05-09,SABADO,06:30,213.0,155.52779,184.65384615384616
3,2026-05-09,SABADO,07:00,133.0,140.41402,124.88461538461539
3,2026-05-09,SABADO,07:30,133.0,110.882324,104.57692307692308
3,2026-05-09,SABADO,08:00,119.0,88.213,115.03846153846153
3,2026-05-09,SABADO,09:00,121.0,90.96665,93.76923076923077
3,2026-05-09,SABADO,09:30,55.0,72.805244,80.88461538461539
3,2026-05-09,SABADO,10:00,116.0,85.74382,82.53846153846153
3,2026-05-09,SABADO,10:30,29.0,72.74512,81.84615384615384
3,2026-05-09,SABADO,11:00,79.0,77.431595,84.96153846153847
3,2026-05-09,SABADO,11:30,95.0,83.37179,83.2
3,2026-05-09,SABADO,12:00,81.0,82.38837,79.84615384615384
3,2026-05-09,SABADO,12:30,78.0,75.11078,71.83333333333333
3,2026-05-09,SABADO,13:00,71.0,79.271194,71.375
3,2026-05-09,SABADO,13:30,47.0,63.976955,59.708333333333336
3,2026-05-09,SABADO,14:00,60.0,64.545,67.44
3,2026-05-09,SABADO,14:30,65.0,64.52442,63.958333333333336
3,2026-05-09,SABADO,15:00,39.0,65.609375,69.45833333333333
3,2026-05-09,SABADO,15:30,51.0,63.562656,57.09090909090909
3,2026-05-09,SABADO,16:00,30.0,52.3647,45.526315789473685
3,2026-05-09,SABADO,17:00,37.0,38.251022,53.833333333333336
3,2026-05-10,DOMINGO,07:00,28.0,34.645916,27.736842105263158
3,2026-05-10,DOMINGO,07:30,21.0,35.69719,35.40909090909091
3,2026-05-10,DOMINGO,08:00,44.0,37.225933,39.0
3,2026-05-10,DOMINGO,08:30,25.0,28.114017,34.64705882352941
3,2026-05-10,DOMINGO,10:30,45.0,27.32226,38.36842105263158
3,2026-05-10,DOMINGO,11:30,70.0,30.446875,30.352941176470587
3,2026-05-10,DOMINGO,12:30,43.0,26.905994,28.928571428571427
3,2026-05-10,DOMINGO,14:00,25.0,29.88974,30.75
3,2026-05-10,DOMINGO,14:30,23.0,29.616636,32.705882352941174
3,2026-05-11,LABORAL,04:00,51.0,56.41531,55.05982905982906
3,2026-05-11,LABORAL,04:30,208.0,137.447,134.51666666666668
3,2026-05-11,LABORAL,05:00,251.0,275.92303,272.6280991735537
3,2026-05-11,LABORAL,05:30,206.0,235.33728,235.62809917355372
3,2026-05-11,LABORAL,06:00,217.0,291.23965,293.2314049586777
3,2026-05-11,LABORAL,06:30,297.0,226.60709,210.27272727272728
3,2026-05-11,LABORAL,07:00,128.0,175.87685,165.6198347107438
3,2026-05-11,LABORAL,07:30,103.0,140.2408,149.61157024793388
3,2026-05-11,LABORAL,08:00,198.0,138.2801,135.68376068376068
3,2026-05-11,LABORAL,08:30,22.0,135.71559,139.73553719008265
3,2026-05-11,LABORAL,09:00,157.0,141.27554,135.71666666666667
3,2026-05-11,LABORAL,09:30,86.0,120.12669,115.83193277310924
3,2026-05-11,LABORAL,10:00,75.0,131.01227,126.8655462184874
3,2026-05-11,LABORAL,10:30,176.0,129.60478,112.21487603305785
3,2026-05-11,LABORAL,11:00,85.0,125.870575,105.75
3,2026-05-11,LABORAL,11:30,204.0,127.67691,128.88333333333333
3,2026-05-11,LABORAL,12:00,95.0,144.30312,168.1900826446281
3,2026-05-11,LABORAL,12:30,114.0,120.39941,134.66666666666666
3,2026-05-11,LABORAL,13:00,160.0,132.36407,138.70247933884298
3,2026-05-11,LABORAL,13:30,135.0,119.38136,129.9075630252101
3,2026-05-11,LABORAL,14:00,143.0,125.46148,121.4322033898305
3,2026-05-11,LABORAL,14:30,115.0,134.97923,139.28813559322035
3,2026-05-11,LABORAL,15:00,75.0,124.58931,135.35833333333332
3,2026-05-11,LABORAL,15:30,80.0,125.04961,126.62393162393163
3,2026-05-11,LABORAL,16:00,117.0,99.58708,104.12820512820512
3,2026-05-11,LABORAL,16:30,31.0,76.20802,78.89655172413794
3,2026-05-12,LABORAL,04:00,55.0,49.813923,55.05982905982906
3,2026-05-12,LABORAL,04:30,151.0,149.5671,134.81666666666666
3,2026-05-12,LABORAL,05:00,279.0,265.65356,272.1487603305785
3,2026-05-12,LABORAL,05:30,161.0,260.02435,234.900826446281
3,2026-05-12,LABORAL,06:00,355.0,262.3756,293.0
3,2026-05-12,LABORAL,06:30,236.0,218.05835,211.38842975206612
3,2026-05-12,LABORAL,07:00,108.0,143.21141,164.71900826446281
3,2026-05-12,LABORAL,07:30,153.0,149.51204,149.02479338842974
3,2026-05-12,LABORAL,08:00,158.0,139.1154,136.47863247863248
3,2026-05-12,LABORAL,08:30,232.0,160.32968,137.95867768595042
3,2026-05-12,LABORAL,09:00,126.0,126.875916,135.85
3,2026-05-12,LABORAL,09:30,33.0,133.49866,115.3529411764706
3,2026-05-12,LABORAL,10:00,178.0,113.382545,126.24369747899159
3,2026-05-12,LABORAL,10:30,78.0,131.88518,112.59504132231405
3,2026-05-12,LABORAL,11:00,135.0,119.38679,105.58333333333333
3,2026-05-12,LABORAL,11:30,68.0,133.57333,129.725
3,2026-05-12,LABORAL,12:00,214.0,154.24388,167.2479338842975
3,2026-05-12,LABORAL,12:30,145.0,125.77444,134.64166666666668
3,2026-05-12,LABORAL,13:00,83.0,136.15808,139.34710743801654
3,2026-05-12,LABORAL,13:30,218.0,121.90579,129.0924369747899
3,2026-05-12,LABORAL,14:00,92.0,135.79175,121.61016949152543
3,2026-05-12,LABORAL,14:30,149.0,131.47943,139.38135593220338
3,2026-05-12,LABORAL,15:00,136.0,127.445694,134.09166666666667
3,2026-05-12,LABORAL,15:30,169.0,109.79731,126.68376068376068
3,2026-05-12,LABORAL,16:00,118.0,111.78822,104.42735042735043
3,2026-05-12,LABORAL,16:30,63.0,76.261566,78.3103448275862
3,2026-05-12,LABORAL,17:00,29.0,44.721935,50.67777777777778
3,2026-05-13,LABORAL,04:00,45.0,49.76978,55.11965811965812
3,2026-05-13,LABORAL,04:30,151.0,130.88875,134.59166666666667
3,2026-05-13,LABORAL,05:00,311.0,257.3836,272.2892561983471
3,2026-05-13,LABORAL,05:30,275.0,202.14487,234.34710743801654
3,2026-05-13,LABORAL,06:00,137.0,272.45023,293.42148760330576
3,2026-05-13,LABORAL,06:30,341.0,188.41351,211.65289256198346
3,2026-05-13,LABORAL,07:00,53.0,136.88464,164.0909090909091
3,2026-05-13,LABORAL,07:30,124.0,138.2056,148.49586776859505
3,2026-05-13,LABORAL,08:00,171.0,134.686,136.63247863247864
3,2026-05-13,LABORAL,08:30,162.0,144.23926,138.86776859504133
3,2026-05-13,LABORAL,09:00,41.0,124.25952,135.48333333333332
3,2026-05-13,LABORAL,09:30,115.0,109.451454,114.94117647058823
3,2026-05-13,LABORAL,10:00,153.0,116.62584,126.66386554621849
3,2026-05-13,LABORAL,10:30,105.0,114.09646,112.05785123966942
3,2026-05-13,LABORAL,11:00,70.0,119.95584,105.69166666666666
3,2026-05-13,LABORAL,11:30,157.0,122.00232,129.03333333333333
3,2026-05-13,LABORAL,12:00,97.0,152.92183,167.1487603305785
3,2026-05-13,LABORAL,12:30,130.0,130.18127,134.675
3,2026-05-13,LABORAL,13:00,146.0,121.481384,138.82644628099175
3,2026-05-13,LABORAL,13:30,80.0,127.04558,129.49579831932772
3,2026-05-13,LABORAL,14:00,208.0,112.580215,121.08474576271186
3,2026-05-13,LABORAL,14:30,118.0,118.614586,139.5677966101695
3,2026-05-13,LABORAL,15:00,134.0,112.26573,134.0
3,2026-05-13,LABORAL,15:30,102.0,125.79189,126.82051282051282
3,2026-05-13,LABORAL,16:00,95.0,107.44699,104.03418803418803
3,2026-05-13,LABORAL,16:30,83.0,74.899155,78.16379310344827
3,2026-05-14,LABORAL,04:00,45.0,50.661728,55.05128205128205
3,2026-05-14,LABORAL,04:30,210.0,132.06184,134.95833333333334
3,2026-05-14,LABORAL,05:00,182.0,265.44113,272.504132231405
3,2026-05-14,LABORAL,05:30,231.0,244.729,234.50413223140495
3,2026-05-14,LABORAL,06:00,327.0,264.4764,292.10743801652893
3,2026-05-14,LABORAL,06:30,182.0,235.47984,212.93388429752065
3,2026-05-14,LABORAL,07:00,133.0,160.43031,163.28099173553719
3,2026-05-14,LABORAL,07:30,172.0,141.18913,147.86776859504133
3,2026-05-14,LABORAL,08:00,139.0,136.16673,137.42735042735043
3,2026-05-14,LABORAL,08:30,123.0,142.3802,139.13223140495867
3,2026-05-14,LABORAL,09:00,156.0,127.2531,134.725
3,2026-05-14,LABORAL,09:30,57.0,112.02113,115.03361344537815
3,2026-05-14,LABORAL,10:00,87.0,134.86275,126.5126050420168
3,2026-05-14,LABORAL,10:30,99.0,105.25629,112.44628099173553
3,2026-05-14,LABORAL,11:00,120.0,112.11704,105.25833333333334
3,2026-05-14,LABORAL,11:30,84.0,128.83235,128.88333333333333
3,2026-05-14,LABORAL,12:00,128.0,161.30322,166.84297520661158
3,2026-05-14,LABORAL,12:30,135.0,135.97139,134.65833333333333
3,2026-05-14,LABORAL,13:00,155.0,128.3709,138.92561983471074
3,2026-05-14,LABORAL,13:30,97.0,124.63567,129.45378151260505
3,2026-05-14,LABORAL,14:00,94.0,121.17619,121.0677966101695
3,2026-05-14,LABORAL,14:30,146.0,123.42247,139.6949152542373
3,2026-05-14,LABORAL,15:00,179.0,127.89234,133.89166666666668
3,2026-05-14,LABORAL,15:30,84.0,124.91803,126.5042735042735
3,2026-05-14,LABORAL,16:00,149.0,104.1983,103.46153846153847
3,2026-05-14,LABORAL,16:30,43.0,76.32407,77.89655172413794
3,2026-05-14,LABORAL,17:00,85.0,42.807983,50.86516853932584
3,2026-05-15,LABORAL,04:00,53.0,50.539776,55.034188034188034
3,2026-05-15,LABORAL,04:30,255.0,134.22687,135.21666666666667
3,2026-05-15,LABORAL,05:00,190.0,256.30695,272.4297520661157
3,2026-05-15,LABORAL,05:30,234.0,218.02438,234.83471074380165
3,2026-05-15,LABORAL,06:00,278.0,271.65796,291.6611570247934
3,2026-05-15,LABORAL,06:30,202.0,214.83035,212.15702479338842
3,2026-05-15,LABORAL,07:00,68.0,168.00401,163.1818181818182
3,2026-05-15,LABORAL,07:30,180.0,135.61238,148.0495867768595
3,2026-05-15,LABORAL,08:00,93.0,137.1214,137.46153846153845
3,2026-05-15,LABORAL,08:30,181.0,134.5155,139.29752066115702
3,2026-05-15,LABORAL,09:00,102.0,131.17223,135.29166666666666
3,2026-05-15,LABORAL,09:30,110.0,114.612114,114.92436974789916
3,2026-05-15,LABORAL,10:00,183.0,117.78195,126.08403361344538
3,2026-05-15,LABORAL,10:30,108.0,116.07156,112.02479338842976
3,2026-05-15,LABORAL,11:00,86.0,111.465675,105.49166666666666
3,2026-05-15,LABORAL,11:30,117.0,125.222946,128.85
3,2026-05-15,LABORAL,12:00,168.0,145.76936,166.19834710743802
3,2026-05-15,LABORAL,12:30,105.0,121.84499,134.775
3,2026-05-15,LABORAL,13:00,155.0,136.97913,139.43801652892563
3,2026-05-15,LABORAL,13:30,157.0,119.111435,129.87394957983193
3,2026-05-15,LABORAL,14:00,93.0,128.49911,120.8135593220339
3,2026-05-15,LABORAL,14:30,140.0,127.38922,139.77118644067798
3,2026-05-15,LABORAL,15:00,164.0,125.7331,134.375
3,2026-05-15,LABORAL,15:30,152.0,116.517426,125.25641025641026
3,2026-05-15,LABORAL,16:00,99.0,107.62898,104.0
3,2026-05-15,LABORAL,16:30,84.0,67.19789,77.81896551724138
3,2026-05-15,LABORAL,17:00,26.0,45.372215,51.24444444444445
3,2026-05-16,SABADO,04:00,36.0,42.947823,38.12
3,2026-05-16,SABADO,04:30,111.0,108.873535,94.1923076923077
3,2026-05-16,SABADO,05:00,166.0,147.31078,157.34615384615384
3,2026-05-16,SABADO,05:30,109.0,161.6793,144.84615384615384
3,2026-05-16,SABADO,06:00,234.0,175.076,194.69230769230768
3,2026-05-16,SABADO,06:30,229.0,171.82034,184.30769230769232
3,2026-05-16,SABADO,07:00,122.0,127.59486,125.3076923076923
3,2026-05-16,SABADO,07:30,56.0,110.97698,104.61538461538461
3,2026-05-16,SABADO,08:00,98.0,105.212166,114.03846153846153
3,2026-05-16,SABADO,08:30,152.0,101.68916,100.8
3,2026-05-16,SABADO,09:00,93.0,102.064224,95.88461538461539
3,2026-05-16,SABADO,09:30,59.0,78.87675,79.96153846153847
3,2026-05-16,SABADO,10:00,58.0,80.43358,83.07692307692308
3,2026-05-16,SABADO,10:30,155.0,78.51355,80.6923076923077
3,2026-05-16,SABADO,11:00,82.0,75.63736,84.11538461538461
3,2026-05-16,SABADO,11:30,100.0,73.18373,84.76
3,2026-05-16,SABADO,12:00,39.0,80.5385,77.73076923076923
3,2026-05-16,SABADO,12:30,112.0,71.1216,70.29166666666667
3,2026-05-16,SABADO,13:30,117.0,67.13716,59.666666666666664
3,2026-05-16,SABADO,14:00,44.0,65.6667,65.04
3,2026-05-16,SABADO,14:30,28.0,72.63538,65.5
3,2026-05-16,SABADO,15:00,87.0,68.910446,68.54166666666667
3,2026-05-16,SABADO,15:30,40.0,57.120785,55.63636363636363
3,2026-05-16,SABADO,16:00,21.0,62.087234,45.578947368421055
3,2026-05-16,SABADO,16:30,38.0,46.029823,49.38461538461539
3,2026-05-16,SABADO,17:00,27.0,46.53203,51.42857142857143
3,2026-05-17,DOMINGO,07:00,48.0,25.257263,27.473684210526315
3,2026-05-17,DOMINGO,07:30,23.0,34.89152,33.77272727272727
3,2026-05-17,DOMINGO,08:00,68.0,36.45002,39.041666666666664
3,2026-05-17,DOMINGO,08:30,24.0,37.20906,32.470588235294116
3,2026-05-17,DOMINGO,09:00,50.0,30.12439,37.35294117647059
3,2026-05-17,DOMINGO,09:30,37.0,33.234142,31.11111111111111
3,2026-05-17,DOMINGO,10:00,16.0,33.319145,42.888888888888886
3,2026-05-17,DOMINGO,10:30,47.0,37.2042,38.26315789473684
3,2026-05-17,DOMINGO,11:00,25.0,29.527723,36.8
3,2026-05-17,DOMINGO,11:30,16.0,40.34978,31.88235294117647
3,2026-05-17,DOMINGO,12:30,28.0,28.193779,31.785714285714285
3,2026-05-17,DOMINGO,13:00,24.0,26.722818,30.647058823529413
3,2026-05-17,DOMINGO,14:00,25.0,30.04673,30.75
3,2026-05-17,DOMINGO,15:30,25.0,26.382376,30.53846153846154
3,2026-05-17,DOMINGO,16:30,19.0,29.71588,31.714285714285715
3,2026-05-18,FESTIVO_PUENTE,07:00,53.0,39.958416,36.0
3,2026-05-18,FESTIVO_PUENTE,07:30,23.0,40.25272,29.0
3,2026-05-18,FESTIVO_PUENTE,08:00,30.0,34.14755,34.75
3,2026-05-18,FESTIVO_PUENTE,09:00,19.0,30.22841,23.0
3,2026-05-18,FESTIVO_PUENTE,09:30,42.0,38.556866,20.333333333333332
3,2026-05-18,FESTIVO_PUENTE,10:30,21.0,30.137533,33.0
3,2026-05-18,FESTIVO_PUENTE,11:00,26.0,29.46814,24.5
3,2026-05-18,FESTIVO_PUENTE,11:30,19.0,23.395567,23.75
3,2026-05-18,FESTIVO_PUENTE,12:00,24.0,48.206135,29.25
3,2026-05-18,FESTIVO_PUENTE,12:30,29.0,23.545229,31.333333333333332
3,2026-05-18,FESTIVO_PUENTE,13:00,36.0,18.74674,19.333333333333332
3,2026-05-18,FESTIVO_PUENTE,13:30,26.0,31.43134,30.333333333333332
3,2026-05-18,FESTIVO_PUENTE,14:00,28.0,29.479609,32.25
3,2026-05-19,LABORAL,04:00,51.0,50.20491,55.07692307692308
3,2026-05-19,LABORAL,04:30,183.0,148.50252,136.38333333333333
3,2026-05-19,LABORAL,05:00,212.0,260.12292,271.94214876033055
3,2026-05-19,LABORAL,05:30,247.0,210.84894,234.44628099173553
3,2026-05-19,LABORAL,06:00,312.0,293.31152,291.46280991735534
3,2026-05-19,LABORAL,06:30,178.0,235.23856,212.099173553719
3,2026-05-19,LABORAL,07:00,223.0,158.09865,162.0495867768595
3,2026-05-19,LABORAL,07:30,108.0,142.63464,149.0
3,2026-05-19,LABORAL,08:00,167.0,143.66368,137.07692307692307
3,2026-05-19,LABORAL,08:30,129.0,149.6262,139.2396694214876
3,2026-05-19,LABORAL,09:00,178.0,136.27385,135.20833333333334
3,2026-05-19,LABORAL,09:30,124.0,117.50324,115.04201680672269
3,2026-05-19,LABORAL,10:00,168.0,135.38196,126.17647058823529
3,2026-05-19,LABORAL,10:30,120.0,115.99878,111.68595041322314
3,2026-05-19,LABORAL,11:00,95.0,123.06231,105.16666666666667
3,2026-05-19,LABORAL,11:30,184.0,139.9488,129.05833333333334
3,2026-05-19,LABORAL,12:00,141.0,154.63055,165.30578512396696
3,2026-05-19,LABORAL,12:30,142.0,133.75877,134.14166666666668
3,2026-05-19,LABORAL,13:00,197.0,118.100365,139.46280991735537
3,2026-05-19,LABORAL,13:30,84.0,136.95235,130.21008403361344
3,2026-05-19,LABORAL,14:00,142.0,121.19596,120.12711864406779
3,2026-05-19,LABORAL,14:30,114.0,128.32146,139.88135593220338
3,2026-05-19,LABORAL,15:00,169.0,125.0111,134.625
3,2026-05-19,LABORAL,15:30,195.0,133.23645,125.96581196581197
3,2026-05-19,LABORAL,16:00,51.0,107.982155,103.98290598290598
3,2026-05-19,LABORAL,16:30,58.0,83.88247,77.64655172413794
3,2026-05-19,LABORAL,17:00,44.0,43.916943,50.48888888888889
3,2026-05-20,LABORAL,04:00,45.0,49.4073,55.05128205128205
3,2026-05-20,LABORAL,04:30,133.0,142.66646,136.55
3,2026-05-20,LABORAL,05:00,268.0,252.89787,271.1900826446281
3,2026-05-20,LABORAL,05:30,285.0,247.55037,234.50413223140495
3,2026-05-20,LABORAL,06:00,241.0,214.93517,290.60330578512395
3,2026-05-20,LABORAL,06:30,284.0,221.32559,211.45454545454547
3,2026-05-20,LABORAL,07:00,139.0,141.3807,162.01652892561984
3,2026-05-20,LABORAL,07:30,139.0,140.02562,148.1900826446281
3,2026-05-20,LABORAL,08:00,158.0,136.46666,137.98290598290598
3,2026-05-20,LABORAL,08:30,101.0,143.27518,138.13223140495867
3,2026-05-20,LABORAL,09:00,175.0,123.7119,135.59166666666667
3,2026-05-20,LABORAL,09:30,80.0,120.23698,115.02521008403362
3,2026-05-20,LABORAL,10:00,139.0,132.03435,126.4453781512605
3,2026-05-20,LABORAL,10:30,99.0,121.59106,111.77685950413223
3,2026-05-20,LABORAL,11:00,87.0,108.17522,104.625
3,2026-05-20,LABORAL,11:30,70.0,140.53178,129.50833333333333
3,2026-05-20,LABORAL,12:00,201.0,143.74243,164.8181818181818
3,2026-05-20,LABORAL,12:30,151.0,132.70154,134.40833333333333
3,2026-05-20,LABORAL,13:00,132.0,129.9475,139.16528925619835
3,2026-05-20,LABORAL,13:30,153.0,111.02516,129.7983193277311
3,2026-05-20,LABORAL,14:00,104.0,134.31505,120.4322033898305
3,2026-05-20,LABORAL,14:30,194.0,123.37754,138.88983050847457
3,2026-05-20,LABORAL,15:00,100.0,132.54872,134.83333333333334
3,2026-05-20,LABORAL,15:30,71.0,131.50906,126.53846153846153
3,2026-05-20,LABORAL,16:00,120.0,107.04626,102.64102564102564
3,2026-05-20,LABORAL,16:30,41.0,71.869995,77.47863247863248
3,2026-05-20,LABORAL,17:00,12.0,42.076393,50.56666666666667
3,2026-05-22,LABORAL,04:00,41.0,49.711777,54.914529914529915
3,2026-05-22,LABORAL,04:30,182.0,132.69475,135.42016806722688
3,2026-05-22,LABORAL,05:00,193.0,205.61876,270.71666666666664
3,2026-05-22,LABORAL,05:30,182.0,233.62437,233.925
3,2026-05-22,LABORAL,06:00,304.0,261.07782,290.9583333333333
3,2026-05-22,LABORAL,06:30,192.0,194.90495,211.25
3,2026-05-22,LABORAL,07:00,118.0,138.45732,161.64166666666668
3,2026-05-22,LABORAL,07:30,163.0,133.99825,148.04166666666666
3,2026-05-22,LABORAL,08:00,95.0,130.5294,137.5344827586207
3,2026-05-22,LABORAL,08:30,136.0,121.54124,136.96666666666667
3,2026-05-22,LABORAL,09:00,107.0,128.21977,136.43697478991598
3,2026-05-22,LABORAL,09:30,175.0,112.017334,113.6864406779661
3,2026-05-22,LABORAL,10:00,94.0,121.998024,127.34745762711864
3,2026-05-22,LABORAL,10:30,113.0,113.67706,111.70833333333333
3,2026-05-22,LABORAL,11:00,74.0,112.188736,103.91596638655462
3,2026-05-22,LABORAL,12:00,116.0,162.7338,164.68333333333334
3,2026-05-22,LABORAL,12:30,142.0,118.34526,133.84873949579833
3,2026-05-22,LABORAL,13:00,61.0,125.49645,138.79166666666666
3,2026-05-22,LABORAL,13:30,193.0,125.95597,129.97457627118644
3,2026-05-22,LABORAL,14:00,94.0,111.85936,119.47863247863248
3,2026-05-22,LABORAL,14:30,113.0,122.78707,138.94017094017093
3,2026-05-22,LABORAL,15:00,119.0,118.69456,134.47058823529412
3,2026-05-22,LABORAL,15:30,57.0,115.49342,124.89655172413794
3,2026-05-22,LABORAL,16:00,132.0,106.79291,102.9396551724138
3,2026-05-22,LABORAL,16:30,37.0,64.54778,76.85344827586206
3,2026-05-22,LABORAL,17:00,36.0,51.67807,49.733333333333334
3,2026-05-23,SABADO,04:00,22.0,37.791718,37.72
3,2026-05-23,SABADO,04:30,120.0,102.404274,94.8076923076923
3,2026-05-23,SABADO,05:00,143.0,141.42516,156.57692307692307
3,2026-05-23,SABADO,05:30,176.0,135.2009,142.1153846153846
3,2026-05-23,SABADO,06:00,244.0,213.80634,197.69230769230768
3,2026-05-23,SABADO,06:30,99.0,176.85712,186.0
3,2026-05-23,SABADO,07:00,131.0,131.9984,125.3076923076923
3,2026-05-23,SABADO,07:30,82.0,101.0624,102.11538461538461
3,2026-05-23,SABADO,08:00,158.0,98.49616,113.23076923076923
3,2026-05-23,SABADO,08:30,86.0,100.94894,102.24
3,2026-05-23,SABADO,09:00,97.0,88.95474,97.34615384615384
3,2026-05-23,SABADO,09:30,104.0,83.257195,79.1923076923077
3,2026-05-23,SABADO,10:00,53.0,76.05163,83.1923076923077
3,2026-05-23,SABADO,10:30,65.0,86.057915,82.03846153846153
3,2026-05-23,SABADO,11:00,68.0,76.184326,83.42307692307692
3,2026-05-23,SABADO,11:30,48.0,68.901855,86.0
3,2026-05-23,SABADO,12:00,85.0,69.16357,76.03846153846153
3,2026-05-23,SABADO,12:30,73.0,70.43445,72.5
3,2026-05-23,SABADO,13:00,50.0,56.142174,72.30434782608695
3,2026-05-23,SABADO,13:30,56.0,80.89261,61.666666666666664
3,2026-05-23,SABADO,14:00,32.0,59.54075,64.64
3,2026-05-23,SABADO,15:00,48.0,60.68535,67.66666666666667
3,2026-05-23,SABADO,15:30,44.0,53.03105,55.13636363636363
3,2026-05-23,SABADO,16:00,54.0,53.524704,44.35
3,2026-05-23,SABADO,16:30,30.0,45.24431,48.30769230769231
3,2026-05-24,DOMINGO,07:00,11.0,30.395042,28.5
3,2026-05-24,DOMINGO,08:00,24.0,37.762245,40.2
3,2026-05-24,DOMINGO,08:30,80.0,31.758698,29.941176470588236
3,2026-05-24,DOMINGO,09:30,24.0,31.421043,32.166666666666664
3,2026-05-24,DOMINGO,10:00,22.0,28.010551,39.166666666666664
3,2026-05-24,DOMINGO,11:00,74.0,31.997656,36.0625
3,2026-05-24,DOMINGO,12:00,32.0,32.252552,36.10526315789474
3,2026-05-24,DOMINGO,12:30,40.0,25.870193,30.571428571428573
3,2026-05-24,DOMINGO,13:30,23.0,30.848124,33.92857142857143
3,2026-05-24,DOMINGO,14:00,25.0,27.610498,30.1
3,2026-05-24,DOMINGO,15:00,29.0,27.963297,31.4
3,2026-05-25,LABORAL,04:00,48.0,56.274178,54.7008547008547
3,2026-05-25,LABORAL,04:30,205.0,144.7768,135.67226890756302
3,2026-05-25,LABORAL,05:00,304.0,213.17757,269.21666666666664
3,2026-05-25,LABORAL,05:30,214.0,225.48926,233.93333333333334
3,2026-05-25,LABORAL,06:00,300.0,247.33855,290.5
3,2026-05-25,LABORAL,06:30,131.0,186.60446,210.63333333333333
3,2026-05-25,LABORAL,07:00,239.0,148.93596,161.45
3,2026-05-25,LABORAL,07:30,110.0,140.69122,148.38333333333333
3,2026-05-25,LABORAL,08:00,122.0,133.00969,137.55172413793105
3,2026-05-25,LABORAL,08:30,223.0,132.312,136.58333333333334
3,2026-05-25,LABORAL,09:00,111.0,137.30244,136.8655462184874
3,2026-05-25,LABORAL,09:30,113.0,118.55511,114.28813559322033
3,2026-05-25,LABORAL,10:00,144.0,127.00572,127.08474576271186
3,2026-05-25,LABORAL,10:30,105.0,123.92052,111.49166666666666
