route,dia_op,tipo_dia,hora,real,pred_cnn_lstm,pred_media
3,2026-05-05,LABORAL,14:00,136.0,112.0216982577015,131.64730290456433
3,2026-05-05,LABORAL,14:30,120.0,133.3598965549528,146.99170124481327
3,2026-05-05,LABORAL,15:00,176.0,120.41644091015382,153.1851851851852
3,2026-05-05,LABORAL,15:30,86.0,115.39259881102923,145.7136929460581
3,2026-05-05,LABORAL,16:00,125.0,100.54495519453287,115.73529411764706
3,2026-05-05,LABORAL,16:30,95.0,71.03006862143036,86.78571428571429
3,2026-05-05,LABORAL,17:00,57.0,39.990640055498574,57.05314009661836
3,2026-05-06,LABORAL,04:00,44.0,52.47276110053521,54.46268656716418
3,2026-05-06,LABORAL,04:30,108.0,138.72702951095178,158.97530864197532
3,2026-05-06,LABORAL,05:00,282.0,262.4093204880046,280.30737704918033
3,2026-05-06,LABORAL,05:30,197.0,231.67330055348512,276.2049180327869
3,2026-05-06,LABORAL,06:00,251.0,273.3864606236217,296.67622950819674
3,2026-05-06,LABORAL,06:30,122.0,200.71522114527983,225.75
3,2026-05-06,LABORAL,07:00,86.0,161.60744470042005,179.69262295081967
3,2026-05-06,LABORAL,07:30,197.0,147.92591083243744,161.1275720164609
3,2026-05-06,LABORAL,08:00,122.0,128.56052895829922,146.8625
3,2026-05-06,LABORAL,08:30,171.0,132.30473805929557,146.81893004115227
3,2026-05-06,LABORAL,09:00,87.0,117.95742962017113,139.8395061728395
3,2026-05-06,LABORAL,09:30,99.0,114.77959634585359,124.36363636363636
3,2026-05-06,LABORAL,10:00,50.0,120.52396902599303,132.91322314049586
3,2026-05-06,LABORAL,10:30,72.0,93.77132488635291,118.21399176954732
3,2026-05-06,LABORAL,11:00,122.0,105.89201643149178,112.31687242798354
3,2026-05-06,LABORAL,11:30,43.0,130.55095364075783,131.17283950617283
3,2026-05-06,LABORAL,12:00,190.0,149.97551430952373,171.11065573770492
3,2026-05-06,LABORAL,12:30,122.0,121.71138823792793,141.17355371900825
3,2026-05-06,LABORAL,13:00,143.0,127.5117528288198,143.23868312757202
3,2026-05-06,LABORAL,13:30,144.0,119.23638986847493,136.63636363636363
3,2026-05-06,LABORAL,14:00,65.0,110.63717888586112,132.05809128630705
3,2026-05-06,LABORAL,14:30,90.0,133.35802513779632,146.5435684647303
3,2026-05-06,LABORAL,17:00,50.0,116.56208482050792,57.00483091787439
3,2026-05-07,LABORAL,04:00,46.0,35.0130047928112,54.43781094527363
3,2026-05-07,LABORAL,04:30,109.0,119.60996826012173,158.48559670781893
3,2026-05-07,LABORAL,05:00,247.0,156.54040001773154,280.48770491803276
3,2026-05-07,LABORAL,05:30,297.0,147.019785222018,275.44262295081967
3,2026-05-07,LABORAL,06:00,274.0,170.92517017603174,296.2295081967213
3,2026-05-07,LABORAL,06:30,214.0,118.60741950547931,225.20901639344262
3,2026-05-07,LABORAL,07:00,152.0,127.56631471762739,179.25819672131146
3,2026-05-07,LABORAL,07:30,136.0,104.64639241904041,161.16460905349794
3,2026-05-07,LABORAL,08:00,77.0,99.68268876023032,146.74583333333334
3,2026-05-07,LABORAL,08:30,142.0,133.29219578867216,146.94650205761317
3,2026-05-07,LABORAL,09:00,196.0,106.01157335458181,139.64609053497944
3,2026-05-07,LABORAL,09:30,45.0,97.9074414435135,124.43388429752066
3,2026-05-07,LABORAL,10:00,170.0,100.81211277184923,132.49586776859505
3,2026-05-07,LABORAL,10:30,62.0,76.99378720249025,117.91358024691358
3,2026-05-07,LABORAL,11:00,128.0,66.16825345623276,112.29629629629629
3,2026-05-07,LABORAL,11:30,122.0,96.58582466197599,130.7283950617284
3,2026-05-07,LABORAL,12:00,157.0,127.0340928932547,171.21311475409837
3,2026-05-07,LABORAL,12:30,160.0,94.94790023383216,140.88429752066116
3,2026-05-07,LABORAL,13:00,188.0,144.70556877184765,143.35802469135803
3,2026-05-07,LABORAL,13:30,124.0,120.58389659241926,136.36363636363637
3,2026-05-07,LABORAL,14:00,49.0,128.42841462245636,131.5186721991701
3,2026-05-07,LABORAL,14:30,100.0,154.52361310777317,146.21991701244812
3,2026-05-07,LABORAL,15:00,168.0,133.775092902631,153.1611570247934
3,2026-05-07,LABORAL,15:30,166.0,104.1450944929069,145.4875
3,2026-05-07,LABORAL,16:00,121.0,82.34532256878892,115.59071729957806
3,2026-05-07,LABORAL,16:30,54.0,91.32756097188502,86.66244725738396
3,2026-05-08,LABORAL,04:00,48.0,53.71022193647917,54.396039603960396
3,2026-05-08,LABORAL,04:30,109.0,136.93918325739955,157.8559670781893
3,2026-05-08,LABORAL,05:00,312.0,254.43898573738974,280.5696721311475
3,2026-05-08,LABORAL,05:30,167.0,229.43124621025902,275.3032786885246
3,2026-05-08,LABORAL,06:00,345.0,273.7910936475893,296.0204918032787
3,2026-05-08,LABORAL,06:30,182.0,211.40521077815146,224.85655737704917
3,2026-05-08,LABORAL,07:00,197.0,174.89712857828488,179.38524590163934
3,2026-05-08,LABORAL,07:30,107.0,147.46803824368905,161.20164609053498
3,2026-05-08,LABORAL,08:00,111.0,140.24066944117837,146.25
3,2026-05-08,LABORAL,08:30,111.0,145.22555201178457,146.9917695473251
3,2026-05-08,LABORAL,09:00,113.0,135.2115709656895,139.86008230452674
3,2026-05-08,LABORAL,09:30,104.0,116.10234645705579,123.95867768595042
3,2026-05-08,LABORAL,10:00,86.0,121.92660482632604,132.6611570247934
3,2026-05-08,LABORAL,10:30,118.0,114.86729968439735,117.440329218107
3,2026-05-08,LABORAL,11:00,88.0,107.91334493484523,112.41152263374485
3,2026-05-08,LABORAL,11:30,140.0,126.68750574007844,130.6255144032922
3,2026-05-08,LABORAL,12:00,177.0,151.09620546825755,171.29098360655738
3,2026-05-08,LABORAL,12:30,50.0,127.03454619277409,140.76859504132233
3,2026-05-08,LABORAL,13:00,236.0,134.19272244088714,143.440329218107
3,2026-05-08,LABORAL,13:30,110.0,120.5094297271069,136.42561983471074
3,2026-05-08,LABORAL,14:00,129.0,126.91191818221637,130.9875518672199
3,2026-05-08,LABORAL,14:30,146.0,131.01325697808494,146.19917012448133
3,2026-05-08,LABORAL,15:00,104.0,122.66168351841819,153.0206611570248
3,2026-05-08,LABORAL,15:30,151.0,108.11696717979305,145.59583333333333
3,2026-05-08,LABORAL,16:00,49.0,89.819361949381,115.21940928270043
3,2026-05-08,LABORAL,16:30,65.0,69.45312406258452,86.60759493670886
3,2026-05-09,SABADO,04:00,43.0,36.33056523342822,37.523809523809526
3,2026-05-09,SABADO,04:30,85.0,92.6983999949907,106.86538461538461
3,2026-05-09,SABADO,05:00,176.0,179.36892966171385,158.53846153846155
3,2026-05-09,SABADO,05:30,186.0,155.26531120109567,168.28846153846155
3,2026-05-09,SABADO,06:00,151.0,206.9546098817765,205.65384615384616
3,2026-05-09,SABADO,06:30,213.0,175.26217578475317,182.21153846153845
3,2026-05-09,SABADO,07:00,133.0,130.2772256503658,138.53846153846155
3,2026-05-09,SABADO,07:30,133.0,119.6373356002283,117.46153846153847
3,2026-05-09,SABADO,08:00,119.0,106.07537365134485,117.03846153846153
3,2026-05-09,SABADO,09:00,121.0,107.99845708489212,94.0
3,2026-05-09,SABADO,09:30,55.0,94.96832786277358,93.03846153846153
3,2026-05-09,SABADO,10:00,116.0,82.21016106371634,92.21153846153847
3,2026-05-09,SABADO,10:30,29.0,89.28724850006982,91.0
3,2026-05-09,SABADO,11:00,79.0,88.89340468094473,97.6078431372549
3,2026-05-09,SABADO,11:30,95.0,91.05087400099308,89.43137254901961
3,2026-05-09,SABADO,12:00,81.0,96.34654462479239,89.53846153846153
3,2026-05-09,SABADO,12:30,78.0,91.18259172971068,79.04081632653062
3,2026-05-09,SABADO,13:00,71.0,75.6972959595501,72.70833333333333
3,2026-05-09,SABADO,13:30,47.0,79.7487669823197,65.86
3,2026-05-09,SABADO,14:00,60.0,66.31745000004518,73.26530612244898
3,2026-05-09,SABADO,14:30,65.0,81.16951749852291,64.5625
3,2026-05-09,SABADO,15:00,39.0,57.32665603577097,70.91304347826087
3,2026-05-09,SABADO,15:30,51.0,56.45685041066697,69.34782608695652
3,2026-05-09,SABADO,16:00,30.0,48.5640135332378,51.07142857142857
3,2026-05-09,SABADO,17:00,37.0,43.812986758858756,37.148148148148145
3,2026-05-10,DOMINGO,07:00,28.0,30.19552276516592,29.15
3,2026-05-10,DOMINGO,07:30,21.0,27.22240562946898,33.80434782608695
3,2026-05-10,DOMINGO,08:00,44.0,36.0851793831566,39.41304347826087
3,2026-05-10,DOMINGO,08:30,25.0,33.7237232216865,39.282051282051285
3,2026-05-10,DOMINGO,10:30,45.0,32.047559756636645,37.1219512195122
3,2026-05-10,DOMINGO,11:30,70.0,31.899607907966,34.529411764705884
3,2026-05-10,DOMINGO,12:30,43.0,35.58205681767289,31.647058823529413
3,2026-05-10,DOMINGO,14:00,25.0,29.97933628388671,31.02857142857143
3,2026-05-10,DOMINGO,14:30,23.0,30.464734733743967,35.57142857142857
3,2026-05-11,LABORAL,04:00,51.0,51.64186700660201,54.37128712871287
3,2026-05-11,LABORAL,04:30,208.0,144.4550963804744,157.5185185185185
3,2026-05-11,LABORAL,05:00,251.0,262.57202156301616,280.6967213114754
3,2026-05-11,LABORAL,05:30,206.0,249.06104388497045,274.9795081967213
3,2026-05-11,LABORAL,06:00,217.0,275.72735828932235,295.9344262295082
3,2026-05-11,LABORAL,06:30,297.0,210.3655309572183,224.39754098360655
3,2026-05-11,LABORAL,07:00,128.0,168.12486860880614,179.29918032786884
3,2026-05-11,LABORAL,07:30,103.0,145.00046284717104,160.79423868312756
3,2026-05-11,LABORAL,08:00,198.0,132.44831648933672,146.20833333333334
3,2026-05-11,LABORAL,08:30,22.0,142.3729665546023,146.8641975308642
3,2026-05-11,LABORAL,09:00,157.0,136.14751934210128,139.67489711934155
3,2026-05-11,LABORAL,09:30,86.0,127.2744586849974,123.90495867768595
3,2026-05-11,LABORAL,10:00,75.0,132.253628246258,132.58264462809916
3,2026-05-11,LABORAL,10:30,176.0,113.40784464554928,117.25102880658436
3,2026-05-11,LABORAL,11:00,85.0,102.54914075177622,112.49382716049382
3,2026-05-11,LABORAL,11:30,204.0,129.01343843998092,130.54732510288065
3,2026-05-11,LABORAL,12:00,95.0,164.54315485853334,171.66803278688525
3,2026-05-11,LABORAL,12:30,114.0,138.76464893227978,140.20247933884298
3,2026-05-11,LABORAL,13:00,160.0,131.78635747034951,143.54732510288065
3,2026-05-11,LABORAL,13:30,135.0,131.41702210876912,136.20661157024793
3,2026-05-11,LABORAL,14:00,143.0,123.28732636823138,130.85892116182572
3,2026-05-11,LABORAL,14:30,115.0,143.67650177478697,146.30290456431536
3,2026-05-11,LABORAL,15:00,75.0,145.37410710074232,152.37603305785123
3,2026-05-11,LABORAL,15:30,80.0,121.08453264801909,145.65416666666667
3,2026-05-11,LABORAL,16:00,117.0,108.22276518854787,114.91983122362869
3,2026-05-11,LABORAL,16:30,31.0,73.52728112944763,86.36286919831224
3,2026-05-12,LABORAL,04:00,55.0,46.34197655883358,54.354679802955665
3,2026-05-12,LABORAL,04:30,151.0,136.84276170220565,157.91358024691357
3,2026-05-12,LABORAL,05:00,279.0,266.22071610985114,280.4385245901639
3,2026-05-12,LABORAL,05:30,161.0,238.39873940161235,274.2950819672131
3,2026-05-12,LABORAL,06:00,355.0,278.53307454593175,295.9303278688525
3,2026-05-12,LABORAL,06:30,236.0,218.7912592072855,224.45081967213116
3,2026-05-12,LABORAL,07:00,108.0,168.9136907467921,179.4016393442623
3,2026-05-12,LABORAL,07:30,153.0,156.99899972217145,160.27572016460906
3,2026-05-12,LABORAL,08:00,158.0,125.05096024553359,146.34583333333333
3,2026-05-12,LABORAL,08:30,232.0,135.17479063714933,146.33744855967078
3,2026-05-12,LABORAL,09:00,126.0,128.78983140207714,139.74897119341563
3,2026-05-12,LABORAL,09:30,33.0,113.36846350576018,123.57851239669421
3,2026-05-12,LABORAL,10:00,178.0,130.87196832797673,132.12809917355372
3,2026-05-12,LABORAL,10:30,78.0,102.72857155631233,117.50205761316873
3,2026-05-12,LABORAL,11:00,135.0,110.83249090198049,112.18106995884774
3,2026-05-12,LABORAL,11:30,68.0,128.73950494831902,131.01234567901236
3,2026-05-12,LABORAL,12:00,214.0,157.5459107738311,171.29508196721312
3,2026-05-12,LABORAL,12:30,145.0,128.19770548273854,140.05371900826447
3,2026-05-12,LABORAL,13:00,83.0,128.97370592332808,143.67078189300412
3,2026-05-12,LABORAL,13:30,218.0,129.26659900321908,135.89669421487602
3,2026-05-12,LABORAL,14:00,92.0,112.145164319488,131.09128630705393
3,2026-05-12,LABORAL,14:30,149.0,130.8054689889633,146.19502074688796
3,2026-05-12,LABORAL,15:00,136.0,120.58071543721452,151.6900826446281
3,2026-05-12,LABORAL,15:30,169.0,113.247526749403,145.45833333333334
3,2026-05-12,LABORAL,16:00,118.0,96.38315245714321,114.77215189873418
3,2026-05-12,LABORAL,16:30,63.0,59.234719541418585,85.9113924050633
3,2026-05-12,LABORAL,17:00,29.0,38.872691748369434,56.504901960784316
3,2026-05-13,LABORAL,04:00,45.0,55.027039953225696,54.330049261083744
3,2026-05-13,LABORAL,04:30,151.0,154.45001044341132,157.8395061728395
3,2026-05-13,LABORAL,05:00,311.0,291.4549975884546,280.1516393442623
3,2026-05-13,LABORAL,05:30,275.0,279.5368361297919,272.9549180327869
3,2026-05-13,LABORAL,06:00,137.0,289.10148813647965,295.79918032786884
3,2026-05-13,LABORAL,06:30,341.0,223.17816080949305,224.70901639344262
3,2026-05-13,LABORAL,07:00,53.0,181.07060977242156,178.8483606557377
3,2026-05-13,LABORAL,07:30,124.0,158.44046915154985,160.25925925925927
3,2026-05-13,LABORAL,08:00,171.0,144.05884447120042,146.3375
3,2026-05-13,LABORAL,08:30,162.0,147.54074896001612,146.4485596707819
3,2026-05-13,LABORAL,09:00,41.0,137.68680389741627,139.81893004115227
3,2026-05-13,LABORAL,09:30,115.0,120.92265841726626,122.98760330578513
3,2026-05-13,LABORAL,10:00,153.0,131.96477484364868,132.22314049586777
3,2026-05-13,LABORAL,10:30,105.0,115.90004427812814,117.18106995884774
3,2026-05-13,LABORAL,11:00,70.0,119.02409347949117,112.36213991769547
3,2026-05-13,LABORAL,11:30,157.0,141.17681356356837,130.44444444444446
3,2026-05-13,LABORAL,12:00,97.0,164.2895686301698,171.52459016393442
3,2026-05-13,LABORAL,12:30,130.0,142.08851061273725,140.03719008264463
3,2026-05-13,LABORAL,13:00,146.0,144.5812914808916,143.20576131687244
3,2026-05-13,LABORAL,13:30,80.0,138.20993850461969,136.34297520661158
3,2026-05-13,LABORAL,14:00,208.0,131.18337838183356,130.92116182572613
3,2026-05-13,LABORAL,14:30,118.0,156.2787381457659,146.17427385892117
3,2026-05-13,LABORAL,15:00,134.0,143.1256423947581,151.2396694214876
3,2026-05-13,LABORAL,15:30,102.0,138.8440224952516,145.49583333333334
3,2026-05-13,LABORAL,16:00,95.0,105.42475209571664,114.40928270042194
3,2026-05-13,LABORAL,16:30,83.0,74.02400463258536,85.63291139240506
3,2026-05-14,LABORAL,04:00,45.0,54.773860925844176,54.320197044334975
3,2026-05-14,LABORAL,04:30,210.0,150.19907669624897,157.53086419753086
3,2026-05-14,LABORAL,05:00,182.0,277.13202566699727,280.2909836065574
3,2026-05-14,LABORAL,05:30,231.0,250.77622805113205,272.7049180327869
3,2026-05-14,LABORAL,06:00,327.0,284.5059043975914,294.79918032786884
3,2026-05-14,LABORAL,06:30,182.0,215.1609973539529,224.88114754098362
3,2026-05-14,LABORAL,07:00,133.0,175.16616728852847,178.5
3,2026-05-14,LABORAL,07:30,172.0,150.92975648802664,159.68312757201647
3,2026-05-14,LABORAL,08:00,139.0,139.5286702133955,146.33333333333334
3,2026-05-14,LABORAL,08:30,123.0,142.32804033365468,146.7448559670782
3,2026-05-14,LABORAL,09:00,156.0,134.46498516107033,139.30864197530863
3,2026-05-14,LABORAL,09:30,57.0,113.02090107563444,122.90495867768595
3,2026-05-14,LABORAL,10:00,87.0,125.9429311932873,132.1818181818182
3,2026-05-14,LABORAL,10:30,99.0,113.30405598347255,117.23045267489712
3,2026-05-14,LABORAL,11:00,120.0,113.0658300141386,112.09876543209876
3,2026-05-14,LABORAL,11:30,84.0,135.79159657409195,130.440329218107
3,2026-05-14,LABORAL,12:00,128.0,157.7833558664714,171.0983606557377
3,2026-05-14,LABORAL,12:30,135.0,133.5642339706659,140.1900826446281
3,2026-05-14,LABORAL,13:00,155.0,142.63714405652874,143.18106995884773
3,2026-05-14,LABORAL,13:30,97.0,131.15911820562337,136.08264462809916
3,2026-05-14,LABORAL,14:00,94.0,126.40642046106039,131.1825726141079
3,2026-05-14,LABORAL,14:30,146.0,145.36511085153745,146.00829875518673
3,2026-05-14,LABORAL,15:00,179.0,132.53832700909064,151.05371900826447
3,2026-05-14,LABORAL,15:30,84.0,124.52168796022107,145.04583333333332
3,2026-05-14,LABORAL,16:00,149.0,98.61602934641064,114.38818565400844
3,2026-05-14,LABORAL,16:30,43.0,69.08105417940575,85.81012658227849
3,2026-05-14,LABORAL,17:00,85.0,42.07371252786403,56.49261083743843
3,2026-05-15,LABORAL,04:00,53.0,53.50333162816534,54.32512315270936
3,2026-05-15,LABORAL,04:30,255.0,140.57593125439578,157.65432098765433
3,2026-05-15,LABORAL,05:00,190.0,243.15717454231935,279.6844262295082
3,2026-05-15,LABORAL,05:30,234.0,222.0518609356672,272.30737704918033
3,2026-05-15,LABORAL,06:00,278.0,253.98279272757821,294.9590163934426
3,2026-05-15,LABORAL,06:30,202.0,202.79917711974042,224.80327868852459
3,2026-05-15,LABORAL,07:00,68.0,162.55496397662733,178.29918032786884
3,2026-05-15,LABORAL,07:30,180.0,140.2545536850528,159.7283950617284
3,2026-05-15,LABORAL,08:00,93.0,137.25516841371456,146.08333333333334
3,2026-05-15,LABORAL,08:30,181.0,136.43002632715812,146.53086419753086
3,2026-05-15,LABORAL,09:00,102.0,130.2814489938393,139.53909465020575
3,2026-05-15,LABORAL,09:30,110.0,112.48196829118484,122.47933884297521
3,2026-05-15,LABORAL,10:00,183.0,120.48487112084467,131.75619834710744
3,2026-05-15,LABORAL,10:30,108.0,111.75742547857331,117.11934156378601
3,2026-05-15,LABORAL,11:00,86.0,106.37249407245967,112.18930041152264
3,2026-05-15,LABORAL,11:30,117.0,130.023093289609,130.30864197530863
3,2026-05-15,LABORAL,12:00,168.0,140.7851661590259,170.7704918032787
3,2026-05-15,LABORAL,12:30,105.0,115.93911508890875,140.4214876033058
3,2026-05-15,LABORAL,13:00,155.0,125.04375034017275,143.06995884773661
3,2026-05-15,LABORAL,13:30,157.0,110.53918706266712,136.08677685950414
3,2026-05-15,LABORAL,14:00,93.0,118.30342497928076,130.92116182572613
3,2026-05-15,LABORAL,14:30,140.0,121.02885920623577,145.82157676348547
3,2026-05-15,LABORAL,15:00,164.0,114.17138219503013,150.79338842975207
3,2026-05-15,LABORAL,15:30,152.0,99.20618170337077,144.70833333333334
3,2026-05-15,LABORAL,16:00,99.0,80.67778426929914,114.35864978902954
3,2026-05-15,LABORAL,16:30,84.0,65.71036519368498,85.59915611814345
3,2026-05-15,LABORAL,17:00,26.0,47.60426113461614,56.54187192118226
3,2026-05-16,SABADO,04:00,36.0,37.11768860270199,37.651162790697676
3,2026-05-16,SABADO,04:30,111.0,98.5171079928556,105.07692307692308
3,2026-05-16,SABADO,05:00,166.0,183.5045407352251,158.07692307692307
3,2026-05-16,SABADO,05:30,109.0,165.3393063486718,167.44230769230768
3,2026-05-16,SABADO,06:00,234.0,198.64481329518628,204.09615384615384
3,2026-05-16,SABADO,06:30,229.0,170.26149584476536,182.28846153846155
3,2026-05-16,SABADO,07:00,122.0,130.47791645092568,138.73076923076923
3,2026-05-16,SABADO,07:30,56.0,118.42300743636153,117.5
3,2026-05-16,SABADO,08:00,98.0,111.40398503489999,117.01923076923077
3,2026-05-16,SABADO,08:30,152.0,102.45447162830567,108.37254901960785
3,2026-05-16,SABADO,09:00,93.0,94.49587865367266,94.26923076923077
3,2026-05-16,SABADO,09:30,59.0,90.32545154884576,91.76923076923077
3,2026-05-16,SABADO,10:00,58.0,92.66661760682135,92.8076923076923
3,2026-05-16,SABADO,10:30,155.0,93.48084362180545,87.8076923076923
3,2026-05-16,SABADO,11:00,82.0,97.60673082902159,97.07843137254902
3,2026-05-16,SABADO,11:30,100.0,99.06211583547568,89.11764705882354
3,2026-05-16,SABADO,12:00,39.0,94.01171792883362,89.65384615384616
3,2026-05-16,SABADO,12:30,112.0,74.47429700093853,78.36734693877551
3,2026-05-16,SABADO,13:30,117.0,79.96519850755432,65.6
3,2026-05-16,SABADO,14:00,44.0,67.00039441479183,73.20408163265306
3,2026-05-16,SABADO,14:30,28.0,82.84036411736855,63.875
3,2026-05-16,SABADO,15:00,87.0,62.25159065756729,69.43478260869566
3,2026-05-16,SABADO,15:30,40.0,63.108063653940235,69.06521739130434
3,2026-05-16,SABADO,16:00,21.0,51.10572490282506,51.04761904761905
3,2026-05-16,SABADO,16:30,38.0,43.02414907371326,47.206896551724135
3,2026-05-16,SABADO,17:00,27.0,47.89879724486154,37.370370370370374
3,2026-05-17,DOMINGO,07:00,48.0,29.942400844856934,29.121951219512194
3,2026-05-17,DOMINGO,07:30,23.0,27.01279056994892,33.47826086956522
3,2026-05-17,DOMINGO,08:00,68.0,36.55757624974051,39.15217391304348
3,2026-05-17,DOMINGO,08:30,24.0,33.71676870099782,39.205128205128204
3,2026-05-17,DOMINGO,09:00,50.0,31.629038692699226,35.111111111111114
3,2026-05-17,DOMINGO,09:30,37.0,33.45276133916221,34.55
3,2026-05-17,DOMINGO,10:00,16.0,34.4138943844648,41.6
3,2026-05-17,DOMINGO,10:30,47.0,30.304539296828153,37.58536585365854
3,2026-05-17,DOMINGO,11:00,25.0,33.317261812611136,36.457142857142856
3,2026-05-17,DOMINGO,11:30,16.0,37.90546069949394,35.35294117647059
3,2026-05-17,DOMINGO,12:30,28.0,25.775875165068257,31.794117647058822
3,2026-05-17,DOMINGO,13:00,24.0,30.207352039196408,31.43243243243243
3,2026-05-17,DOMINGO,14:00,25.0,29.973290741658417,30.86111111111111
3,2026-05-17,DOMINGO,15:30,25.0,27.574847407716106,33.68
3,2026-05-17,DOMINGO,16:30,19.0,30.377663407322345,32.46153846153846
3,2026-05-18,FESTIVO_PUENTE,07:00,53.0,33.60497844167368,36.0
3,2026-05-18,FESTIVO_PUENTE,07:30,23.0,89.82600894290576,28.0
3,2026-05-18,FESTIVO_PUENTE,08:00,30.0,199.85397271288053,36.55555555555556
3,2026-05-18,FESTIVO_PUENTE,09:00,19.0,194.9670180503221,25.88888888888889
3,2026-05-18,FESTIVO_PUENTE,09:30,42.0,221.24738471474,30.77777777777778
3,2026-05-18,FESTIVO_PUENTE,10:30,21.0,173.32289831531057,34.0
3,2026-05-18,FESTIVO_PUENTE,11:00,26.0,117.67279388676174,23.142857142857142
3,2026-05-18,FESTIVO_PUENTE,11:30,19.0,109.41511594277588,26.375
3,2026-05-18,FESTIVO_PUENTE,12:00,24.0,87.91592000994967,30.5
3,2026-05-18,FESTIVO_PUENTE,12:30,29.0,95.51187003699204,28.571428571428573
3,2026-05-18,FESTIVO_PUENTE,13:00,36.0,81.34892852032543,26.4
3,2026-05-18,FESTIVO_PUENTE,13:30,26.0,78.14639468023965,33.0
3,2026-05-18,FESTIVO_PUENTE,14:00,28.0,76.67693164300357,30.22222222222222
3,2026-05-19,LABORAL,04:00,51.0,50.79838590720543,54.318627450980394
3,2026-05-19,LABORAL,04:30,183.0,142.90121766230837,157.82231404958677
3,2026-05-19,LABORAL,05:00,212.0,271.18590375184635,279.2510288065844
3,2026-05-19,LABORAL,05:30,247.0,248.76997614638333,271.51851851851853
3,2026-05-19,LABORAL,06:00,312.0,288.501048000663,294.9382716049383
3,2026-05-19,LABORAL,06:30,178.0,215.8411568724676,224.69135802469137
3,2026-05-19,LABORAL,07:00,223.0,167.18485360657203,177.42798353909464
3,2026-05-19,LABORAL,07:30,108.0,150.00150261252682,159.48760330578511
3,2026-05-19,LABORAL,08:00,167.0,133.49298570869,145.744769874477
3,2026-05-19,LABORAL,08:30,129.0,136.34837523630932,146.44628099173553
3,2026-05-19,LABORAL,09:00,178.0,131.63829681596235,139.31404958677686
3,2026-05-19,LABORAL,09:30,124.0,113.66935362995092,122.31120331950207
3,2026-05-19,LABORAL,10:00,168.0,124.43188826463783,131.85892116182572
3,2026-05-19,LABORAL,10:30,120.0,109.70909674447864,116.85123966942149
3,2026-05-19,LABORAL,11:00,95.0,107.42515167237298,111.7396694214876
3,2026-05-19,LABORAL,11:30,184.0,129.62577377424958,130.3801652892562
3,2026-05-19,LABORAL,12:00,141.0,167.9243121531652,170.50617283950618
3,2026-05-19,LABORAL,12:30,142.0,136.74858169977182,140.08713692946057
3,2026-05-19,LABORAL,13:00,197.0,133.2566393318966,142.5082644628099
3,2026-05-19,LABORAL,13:30,84.0,139.77555414710136,136.1701244813278
3,2026-05-19,LABORAL,14:00,142.0,124.63155962177119,130.73333333333332
3,2026-05-19,LABORAL,14:30,114.0,148.3361861548165,145.60416666666666
3,2026-05-19,LABORAL,15:00,169.0,146.46616571386397,150.58091286307055
3,2026-05-19,LABORAL,15:30,195.0,126.86143857037648,144.5774058577406
3,2026-05-19,LABORAL,16:00,51.0,117.70093903841355,113.94491525423729
3,2026-05-19,LABORAL,16:30,58.0,70.62458520871974,85.10169491525424
3,2026-05-19,LABORAL,17:00,44.0,48.061351184121605,56.351485148514854
3,2026-05-20,LABORAL,04:00,45.0,53.224096848571506,54.302439024390246
3,2026-05-20,LABORAL,04:30,133.0,139.36159074978963,157.58264462809916
3,2026-05-20,LABORAL,05:00,268.0,276.4960533703185,278.880658436214
3,2026-05-20,LABORAL,05:30,285.0,253.96658333673025,270.9382716049383
3,2026-05-20,LABORAL,06:00,241.0,282.84306063704264,295.1934156378601
3,2026-05-20,LABORAL,06:30,284.0,210.08169234093629,224.01234567901236
3,2026-05-20,LABORAL,07:00,139.0,172.14506478203944,177.67078189300412
3,2026-05-20,LABORAL,07:30,139.0,154.98648871864793,159.3388429752066
3,2026-05-20,LABORAL,08:00,158.0,134.82248428908755,145.46861924686192
3,2026-05-20,LABORAL,08:30,101.0,138.322930466478,146.50413223140495
3,2026-05-20,LABORAL,09:00,175.0,128.88100821475913,139.47107438016528
3,2026-05-20,LABORAL,09:30,80.0,116.25189326217946,122.21576763485477
3,2026-05-20,LABORAL,10:00,139.0,125.67839701818448,131.8423236514523
3,2026-05-20,LABORAL,10:30,99.0,107.41686481828057,116.78099173553719
3,2026-05-20,LABORAL,11:00,87.0,113.23658457256789,111.72727272727273
3,2026-05-20,LABORAL,11:30,70.0,132.0950896653108,130.39256198347107
3,2026-05-20,LABORAL,12:00,201.0,159.08080053520817,170.45679012345678
3,2026-05-20,LABORAL,12:30,151.0,133.82276501206312,140.21576763485479
3,2026-05-20,LABORAL,13:00,132.0,135.82480656996776,142.61570247933884
3,2026-05-20,LABORAL,13:30,153.0,127.43759026512623,135.92946058091286
3,2026-05-20,LABORAL,14:00,104.0,122.79149594377274,130.48333333333332
3,2026-05-20,LABORAL,14:30,194.0,146.28286823351021,145.39583333333334
3,2026-05-20,LABORAL,15:00,100.0,131.09625632719477,150.47717842323652
3,2026-05-20,LABORAL,15:30,71.0,132.28231156090914,144.71966527196653
3,2026-05-20,LABORAL,16:00,120.0,106.58176309544267,113.58474576271186
3,2026-05-20,LABORAL,16:30,41.0,75.74870961865038,85.0677966101695
3,2026-05-20,LABORAL,17:00,12.0,42.32952921866021,56.06435643564357
3,2026-05-23,SABADO,04:00,22.0,30.406753994500022,37.61363636363637
3,2026-05-23,SABADO,04:30,120.0,76.08998561824788,103.48076923076923
